"Line Numbers"	"  Si AT%"	"  Ti AT%"	"  Al AT%"	"  Fe AT%"	"  Mg AT%"	"  Ca AT%"	"  Na AT%"	"  Cr AT%"	"  Mn AT%"	"  Ni AT%"	"   O AT%"	"  Si WT%"	"  Ti WT%"	"  Al WT%"	"  Fe WT%"	"  Mg WT%"	"  Ca WT%"	"  Na WT%"	"  Cr WT%"	"  Mn WT%"	"  Ni WT%"	"   O WT%"	"SiO2  Oxide Percents"	"TiO2  Oxide Percents"	"Al2O3 Oxide Percents"	"FeO   Oxide Percents"	"MgO   Oxide Percents"	"CaO   Oxide Percents"	"Na2O  Oxide Percents"	"Cr2O3 Oxide Percents"	"MnO   Oxide Percents"	"NiO   Oxide Percents"	"       O"	"Oxide Totals"	"Si Detection Limits"	"Ti Detection Limits"	"Al Detection Limits"	"Fe Detection Limits"	"Mg Detection Limits"	"Ca Detection Limits"	"Na Detection Limits"	"Cr Detection Limits"	"Mn Detection Limits"	"Ni Detection Limits"	"Si Percent Errors"	"Ti Percent Errors"	"Al Percent Errors"	"Fe Percent Errors"	"Mg Percent Errors"	"Ca Percent Errors"	"Na Percent Errors"	"Cr Percent Errors"	"Mn Percent Errors"	"Ni Percent Errors"	"Si K-RAW"	"Ti K-RAW"	"Al K-RAW"	"Fe K-RAW"	"Mg K-RAW"	"Ca K-RAW"	"Na K-RAW"	"Cr K-RAW"	"Mn K-RAW"	"Ni K-RAW"	"Si ONCNT"	"Ti ONCNT"	"Al ONCNT"	"Fe ONCNT"	"Mg ONCNT"	"Ca ONCNT"	"Na ONCNT"	"Cr ONCNT"	"Mn ONCNT"	"Ni ONCNT"	"Si OFCNT"	"Ti OFCNT"	"Al OFCNT"	"Fe OFCNT"	"Mg OFCNT"	"Ca OFCNT"	"Na OFCNT"	"Cr OFCNT"	"Mn OFCNT"	"Ni OFCNT"	"Si NECNT"	"Ti NECNT"	"Al NECNT"	"Fe NECNT"	"Mg NECNT"	"Ca NECNT"	"Na NECNT"	"Cr NECNT"	"Mn NECNT"	"Ni NECNT"	"Si ONTIM"	"Ti ONTIM"	"Al ONTIM"	"Fe ONTIM"	"Mg ONTIM"	"Ca ONTIM"	"Na ONTIM"	"Cr ONTIM"	"Mn ONTIM"	"Ni ONTIM"	"Si HITIM"	"Ti HITIM"	"Al HITIM"	"Fe HITIM"	"Mg HITIM"	"Ca HITIM"	"Na HITIM"	"Cr HITIM"	"Mn HITIM"	"Ni HITIM"	"Si LOTIM"	"Ti LOTIM"	"Al LOTIM"	"Fe LOTIM"	"Mg LOTIM"	"Ca LOTIM"	"Na LOTIM"	"Cr LOTIM"	"Mn LOTIM"	"Ni LOTIM"	"Si DETIM"	"Ti DETIM"	"Al DETIM"	"Fe DETIM"	"Mg DETIM"	"Ca DETIM"	"Na DETIM"	"Cr DETIM"	"Mn DETIM"	"Ni DETIM"	" BEAMCUR"	"X Stage Coordinates (mm)"	"Y Stage Coordinates (mm)"	"Z Stage Coordinates (mm)"	" RELDIST"	"Si STDCT"	"Ti STDCT"	"Al STDCT"	"Fe STDCT"	"Mg STDCT"	"Ca STDCT"	"Na STDCT"	"Cr STDCT"	"Mn STDCT"	"Ni STDCT"
     577	 18.8372	 .119411	 3.17966	 1.08199	 7.91254	 7.37983	 1.24215	 .187444	 .032574	 .017656	 60.0095	 24.5730	 .265664	 3.98480	 2.80655	 8.93229	 13.7381	 1.32636	 .452681	 .083119	 .048145	 44.5956	 52.5704	 .443143	 7.52921	 3.61062	 14.8124	 19.2223	 1.78791	 .661627	 .107327	 .061266	  .00000	 100.806	 .024181	 .044990	 .025616	 .038238	 .009808	 .007740	 .015844	 .011113	 .025547	 .035495	 .274441	 11.5194	 .842628	 1.95360	 .427288	 .236849	 1.74001	 1.67689	 15.8398	 35.7890	 1.27034	 .003996	 .184040	 .047036	 .231783	 .947845	 .137529	 .005963	 .001391	 .000542	 6800.31	 10.3954	 852.097	 152.775	 2745.99	 8908.55	 191.485	 484.314	 42.6133	 62.3281	 98.5565	 3.28530	 58.9122	 8.72812	 20.2967	 56.3596	 10.5823	 151.374	 30.6477	 55.6088	 6701.76	 7.11008	 793.185	 144.047	 2725.69	 8852.19	 180.902	 332.940	 11.9656	 6.71932	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4925	 7.82560	 43.8633	 11.0490	 1655.53	 5275.55	 1779.48	 4309.85	 3062.49	 11759.7	 9339.28	 1315.38	 55835.4	 8599.70	 12387.8
     578	 18.8611	 .030196	 1.88692	 1.96447	 16.7541	 .341467	 .077021	 .099564	 .037843	 .024394	 59.9230	 25.6995	 .070169	 2.46999	 5.32248	 19.7553	 .663965	 .085904	 .251154	 .100863	 .069479	 46.5138	 54.9804	 .117046	 4.66700	 6.84735	 32.7602	 .929020	 .115797	 .367080	 .130238	 .088414	 .000000	 101.003	 .023039	 .042842	 .025454	 .037211	 .009713	 .007319	 .015406	 .010547	 .026112	 .034863	 .274039	 32.9362	 1.14627	 1.37886	 .280487	 1.19519	 10.5616	 2.55419	 13.5131	 24.7032	 1.26780	 .001075	 .105543	 .089319	 .533628	 .045323	 .009304	 .003371	 .001694	 .000780	 6769.90	 5.00151	 504.673	 281.816	 6297.05	 472.625	 23.1449	 329.791	 46.7818	 62.9166	 81.4673	 3.08916	 49.7924	 8.28674	 21.5726	 49.3390	 10.9098	 141.569	 32.2169	 53.2551	 6688.43	 1.91235	 454.881	 273.529	 6275.48	 423.286	 12.2351	 188.222	 14.5648	 9.66153	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4925	 7.80660	 43.8560	 11.0490	 1675.88	 5275.61	 1779.44	 4309.89	 3062.39	 11760.0	 9339.24	 1315.05	 55835.5	 8599.88	 12387.6
     579	 18.8673	 .013217	 1.89615	 1.95407	 16.7759	 .335808	 .078675	 .100557	 .043501	 .015169	 59.9197	 25.5975	 .030581	 2.47141	 5.27156	 19.6961	 .650156	 .087372	 .252569	 .115445	 .043021	 46.3115	 54.7623	 .051012	 4.66969	 6.78185	 32.6620	 .909699	 .117776	 .369148	 .149067	 .054745	 .000004	 100.527	 .023401	 .044828	 .024633	 .041576	 .009867	 .007482	 .014628	 .010663	 .024845	 .035540	 .274673	 73.2341	 1.13917	 1.39573	 .280811	 1.21541	 10.0824	 2.55953	 11.5035	 39.9811	 1.26266	 .000468	 .105610	 .088447	 .532356	 .044372	 .009472	 .003389	 .001938	 .000483	 6745.42	 4.21571	 501.825	 281.193	 6283.01	 465.956	 22.3047	 333.963	 45.8365	 61.3292	 84.0573	 3.38237	 46.6517	 10.3432	 22.2951	 51.5547	 9.85217	 144.709	 29.1680	 55.3475	 6661.36	 .833343	 455.173	 270.850	 6260.71	 414.401	 12.4525	 189.254	 16.6685	 5.98167	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5000	 7.79040	 43.8822	 11.0490	 1706.69	 5275.67	 1779.40	 4309.94	 3062.30	 11760.4	 9339.19	 1314.72	 55835.7	 8600.06	 12387.5
     580	 18.7841	 .104895	 2.80202	 1.05717	 8.27734	 7.73753	 1.04346	 .205745	 .033316	 .018855	 59.9356	 24.4271	 .232638	 3.50056	 2.73361	 9.31491	 14.3589	 1.11073	 .495325	 .084745	 .051253	 44.4014	 52.2584	 .388054	 6.61424	 3.51678	 15.4469	 20.0911	 1.49723	 .723955	 .109426	 .065221	  .00000	 100.711	 .023251	 .047591	 .024945	 .041697	 .010112	 .007718	 .017350	 .011155	 .025503	 .036201	 .274641	 13.1048	 .904425	 2.00226	 .418102	 .231434	 1.94546	 1.57238	 15.5373	 34.3087	 1.26464	 .003496	 .161168	 .045806	 .241873	 .991072	 .114925	 .006520	 .001418	 .000577	 6763.36	 9.89434	 750.215	 150.650	 2866.23	 9311.93	 163.687	 516.567	 42.7633	 65.0534	 91.4858	 3.67361	 55.5826	 10.3841	 21.6323	 56.1518	 12.6300	 152.493	 30.5657	 57.9005	 6671.87	 6.22073	 694.633	 140.266	 2844.60	 9255.77	 151.057	 364.074	 12.1977	 7.15289	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5200	 7.81030	 43.8979	 11.0490	 1732.04	 5275.73	 1779.36	 4309.98	 3062.20	 11760.7	 9339.15	 1314.40	 55835.8	 8600.23	 12387.3
     581	 18.7280	 .118498	 2.84125	 1.02985	 8.31205	 7.73142	 1.08452	 .204057	 .020402	 .016453	 59.9135	 24.2868	 .262081	 3.53974	 2.65560	 9.32806	 14.3079	 1.15124	 .489901	 .051753	 .044601	 44.2621	 51.9581	 .437167	 6.68827	 3.41642	 15.4687	 20.0196	 1.55184	 .716027	 .066826	 .056756	 .000008	 100.380	 .023764	 .046976	 .024817	 .039803	 .010640	 .007882	 .016082	 .011033	 .026100	 .036092	 .275725	 11.8879	 .898268	 2.02375	 .418099	 .231955	 1.88670	 1.57740	 25.1189	 39.1647	 1.25674	 .003938	 .162943	 .044492	 .242323	 .987467	 .119275	 .006447	 .000866	 .000502	 6725.75	 10.5832	 757.263	 145.695	 2873.95	 9280.59	 167.608	 509.013	 39.4438	 63.7494	 95.4485	 3.57670	 54.9760	 9.45621	 23.9655	 58.5291	 10.8717	 149.041	 31.9957	 57.5254	 6630.30	 7.00651	 702.287	 136.238	 2849.98	 9222.06	 156.736	 359.972	 7.44813	 6.22400	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5125	 7.75720	 43.9415	 11.0490	 1800.74	 5275.79	 1779.32	 4310.03	 3062.10	 11761.1	 9339.11	 1314.07	 55835.9	 8600.41	 12387.1
     582	 19.2457	 .109618	 3.46722	 1.56239	 12.1619	 1.94706	 1.04299	 .098579	 .036168	 .020048	 60.3083	 25.8854	 .251449	 4.48010	 4.17850	 14.1556	 3.73714	 1.14829	 .245462	 .095154	 .056365	 46.2093	 55.3781	 .419431	 8.46506	 5.37563	 23.4743	 5.22901	 1.54787	 .358761	 .122866	 .071726	 .000000	 100.443	 .023322	 .043415	 .024310	 .038633	 .010201	 .007624	 .015459	 .010592	 .024487	 .034886	 .270959	 11.7553	 .796733	 1.57302	 .334358	 .463201	 1.85096	 2.61207	 13.5233	 30.2280	 1.29740	 .003830	 .199758	 .070079	 .376698	 .255662	 .123417	 .003270	 .001596	 .000633	 6931.09	 9.95113	 910.443	 223.504	 4453.62	 2441.42	 172.938	 323.216	 42.0125	 61.2802	 86.2081	 3.13727	 49.4720	 8.92160	 23.1059	 53.7848	 10.7993	 140.658	 28.2855	 53.4353	 6844.88	 6.81386	 860.971	 214.582	 4430.51	 2387.64	 162.138	 182.558	 13.7269	 7.84488	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5000	 7.75460	 43.9196	 11.0490	 1822.80	 5275.84	 1779.28	 4310.07	 3062.01	 11761.5	 9339.06	 1313.74	 55836.1	 8600.59	 12386.9
     583	 18.7529	 .101084	 2.81374	 1.03652	 8.32254	 7.74798	 1.07446	 .207191	 .026438	 .003499	 59.9136	 24.3029	 .223419	 3.50314	 2.67101	 9.33364	 14.3290	 1.13980	 .497097	 .067019	 .009478	 44.2329	 51.9927	 .372675	 6.61912	 3.43625	 15.4780	 20.0491	 1.53642	 .726544	 .086538	 .012061	 .000004	 100.309	 .023424	 .046292	 .024447	 .038626	 .010370	 .007724	 .015962	 .011088	 .025287	 .036958	 .275363	 13.3179	 .901378	 2.00946	 .417554	 .231633	 1.89509	 1.56394	 19.1605	 184.825	 1.25793	 .003357	 .161270	 .044743	 .242528	 .988852	 .118112	 .006542	 .001121	 .000107	 6729.57	 9.44795	 748.499	 145.909	 2875.36	 9291.15	 165.844	 515.920	 39.7028	 61.6858	 92.8723	 3.47564	 53.4073	 8.90927	 22.7989	 56.2412	 10.7125	 150.665	 30.0582	 60.3633	 6636.70	 5.97231	 695.091	 137.000	 2852.56	 9234.91	 155.131	 365.255	 9.64463	 1.32249	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5350	 7.70990	 43.9443	 11.0490	 1873.87	 5275.90	 1779.25	 4310.12	 3061.91	 11761.8	 9339.02	 1313.42	 55836.2	 8600.77	 12386.7
     584	 19.3898	 .131432	 4.19034	 1.36526	 10.3611	 2.47870	 1.47489	 .088202	 .034486	 .024200	 60.4616	 26.1297	 .302070	 5.42494	 3.65836	 12.0830	 4.76675	 1.62693	 .220050	 .090904	 .068169	 46.4163	 55.9009	 .503870	 10.2503	 4.70646	 20.0372	 6.66965	 2.19307	 .321619	 .117379	 .086747	 .000004	 100.787	 .023188	 .043410	 .024401	 .037264	 .009996	 .007322	 .015692	 .010876	 .024799	 .033973	 .268614	 10.2846	 .711407	 1.68364	 .362557	 .407138	 1.52903	 2.90267	 14.2368	 24.5656	 1.31659	 .004590	 .246050	 .061336	 .320009	 .326232	 .174756	 .002922	 .001524	 .000766	 7032.63	 11.2971	 1112.21	 196.114	 3786.04	 3096.44	 240.601	 310.952	 42.1584	 60.3048	 86.3288	 3.12990	 51.6991	 8.31380	 22.0321	 49.7630	 11.1301	 147.777	 29.0506	 50.8153	 6946.30	 8.16723	 1060.51	 187.800	 3764.01	 3046.68	 229.471	 163.176	 13.1078	 9.48950	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5600	 7.70620	 43.9270	 11.0490	 1891.56	 5275.96	 1779.21	 4310.16	 3061.81	 11762.2	 9338.98	 1313.09	 55836.4	 8600.94	 12386.5
     585	 16.9440	 .247627	 4.04601	 2.07634	 14.7283	 1.12408	 1.53388	 .005802	 .032042	 .036680	 59.2253	 22.0191	 .548818	 5.05122	 5.36530	 16.5632	 2.08459	 1.63165	 .013959	 .081450	 .099641	 43.8453	 47.1068	 .915461	 9.54419	 6.90244	 27.4667	 2.91676	 2.19943	 .020402	 .105171	 .126795	 .000004	 97.3042	 .024094	 .040621	 .025417	 .036696	 .009485	 .007232	 .015270	 .010540	 .024395	 .034856	 .298250	 6.69723	 .759686	 1.36873	 .309253	 .626751	 1.52162	 36.2432	 15.5188	 17.5253	 1.07406	 .008411	 .217816	 .090261	 .438025	 .143037	 .175648	 .000188	 .001370	 .001121	 5754.13	 17.7511	 989.540	 284.470	 5172.07	 1384.62	 241.164	 152.607	 40.1002	 67.5375	 87.3660	 2.78730	 50.7087	 8.11737	 19.7814	 48.8041	 10.5810	 142.132	 28.3142	 53.6471	 5666.77	 14.9638	 938.831	 276.352	 5152.29	 1335.81	 230.583	 10.4748	 11.7860	 13.8903	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5625	 7.52970	 43.9071	 11.0490	 2069.18	 5276.02	 1779.17	 4310.21	 3061.72	 11762.5	 9338.93	 1312.76	 55836.5	 8601.12	 12386.3
     586	 14.2681	 .000000	 .000000	 3.04338	 25.3904	 .028667	 .005167	 .002480	 .040538	 .087875	 57.1334	 19.1556	 .000000	 .000000	 8.12449	 29.4989	 .054921	 .005678	 .006164	 .106456	 .246614	 43.6968	 40.9807	 .000000	 .000000	 10.4521	 48.9180	 .076846	 .007654	 .009010	 .137460	 .313823	 .000004	 100.896	 .024413	 .040972	 .026437	 .039038	 .009936	 .007432	 .014880	 .010599	 .025183	 .036206	 .326297	 -357.45	 -74.162	 1.10288	 .229810	 7.38767	 125.968	 81.6937	 12.4899	 7.88151	 .901050	 -.00008	 -.00064	 .137094	 .790922	 .003772	 .000612	 .000084	 .001797	 .002776	 4837.42	 2.73840	 41.8121	 428.971	 9325.85	 86.8588	 10.8559	 153.145	 45.8222	 92.2867	 83.4118	 2.88510	 44.5836	 9.24212	 22.3134	 51.6332	 10.0532	 148.444	 30.3681	 57.9022	 4754.01	 -.14670	 -2.7715	 419.729	 9303.54	 35.2256	 .802714	 4.70081	 15.4541	 34.3845	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5625	 7.38750	 43.7640	 11.0490	 2270.92	 5276.08	 1779.13	 4310.25	 3061.62	 11762.9	 9338.89	 1312.43	 55836.7	 8601.30	 12386.2
     587	 18.8977	 .013974	 1.87642	 2.01352	 16.7178	 .321559	 .069114	 .092955	 .045986	 .020119	 59.9309	 25.6033	 .032290	 2.44232	 5.42444	 19.6008	 .621709	 .076648	 .233154	 .121870	 .056980	 46.2561	 54.7747	 .053861	 4.61472	 6.97852	 32.5040	 .869896	 .103320	 .340771	 .157363	 .072509	 .000004	 100.470	 .023514	 .044377	 .024695	 .037331	 .009524	 .007437	 .015275	 .010589	 .023224	 .035338	 .274287	 68.9421	 1.14634	 1.36363	 .281222	 1.24563	 11.5409	 2.71659	 10.4150	 30.2724	 1.26327	 .000495	 .104368	 .091041	 .529090	 .042441	 .008292	 .003132	 .002047	 .000640	 6750.30	 4.20499	 496.876	 287.084	 6244.61	 447.435	 21.5634	 318.185	 43.1771	 62.7871	 85.1443	 3.32488	 47.0173	 8.36104	 20.7845	 51.0816	 10.6833	 143.322	 25.5731	 54.8642	 6665.16	 .880119	 449.858	 278.723	 6223.82	 396.354	 10.8801	 174.863	 17.6040	 7.92289	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5650	 7.40180	 43.7520	 11.0490	 2289.59	 5276.14	 1779.09	 4310.30	 3061.52	 11763.3	 9338.85	 1312.11	 55836.8	 8601.48	 12386.0
     588	 14.2630	 .000000	 .000000	 2.98942	 25.4565	 .030822	 .000000	 .005456	 .034329	 .087698	 57.1328	 19.1110	 .000000	 .000000	 7.96474	 29.5174	 .058936	 .000000	 .013533	 .089975	 .245633	 43.6104	 40.8854	 .000000	 .000000	 10.2466	 48.9487	 .082463	 .000000	 .019780	 .116179	 .312574	  .00000	 100.612	 .024380	 .045913	 .027054	 .037900	 .009754	 .007441	 .016202	 .010449	 .024987	 .036216	 .326713	 -1212.4	 -119.38	 1.11320	 .229571	 6.95455	 -262.78	 37.0412	 14.4511	 7.91143	 .898806	 -.00003	 -.00041	 .134365	 .792465	 .004046	 -.00031	 .000185	 .001518	 .002765	 4825.43	 3.57005	 44.8976	 420.053	 9343.82	 89.5089	 11.5417	 154.334	 42.9410	 92.1490	 83.1560	 3.61895	 46.6702	 8.70503	 21.5601	 51.7198	 11.9496	 144.022	 29.8820	 57.9079	 4742.27	 -.04890	 -1.7726	 411.348	 9322.26	 37.7891	 -.40788	 10.3123	 13.0590	 34.2411	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5600	 7.37330	 43.7287	 11.0490	 2326.40	 5276.20	 1779.05	 4310.34	 3061.42	 11763.6	 9338.80	 1311.78	 55837.0	 8601.66	 12385.8
     589	 18.3248	 .016242	 1.68359	 2.07711	 17.7778	 .309803	 .056098	 .084540	 .043400	 .028096	 59.5985	 24.9078	 .037651	 2.19846	 5.61391	 20.9113	 .600924	 .062415	 .212736	 .115392	 .079828	 46.1490	 53.2867	 .062803	 4.15395	 7.22227	 34.6772	 .840814	 .084134	 .310929	 .148998	 .101584	  .00000	 100.890	 .023759	 .045001	 .024157	 .039024	 .009814	 .007375	 .016254	 .010509	 .024000	 .035925	 .279065	 60.4213	 1.22049	 1.34232	 .272202	 1.26900	 14.3476	 2.91281	 11.2005	 22.2285	 1.22167	 .000577	 .092882	 .094260	 .564686	 .041043	 .006760	 .002860	 .001939	 .000896	 6531.75	 4.44947	 444.332	 297.703	 6665.04	 433.577	 20.9766	 301.200	 44.0084	 67.8243	 85.9119	 3.42267	 43.9762	 9.14335	 22.0896	 50.2830	 12.1114	 141.478	 27.3334	 56.7226	 6445.84	 1.02681	 400.356	 288.560	 6642.95	 383.294	 8.86519	 159.722	 16.6750	 11.1017	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5650	 7.38280	 43.7222	 11.0490	 2337.91	 5276.25	 1779.01	 4310.39	 3061.33	 11764.0	 9338.76	 1311.46	 55837.1	 8601.83	 12385.6
     590	 14.2309	 .013184	 .000000	 3.01881	 25.4490	 .027305	 .000000	 .001461	 .041753	 .095237	 57.1224	 19.1384	 .030238	 .000000	 8.07271	 29.6176	 .052403	 .000000	 .003638	 .109837	 .267733	 43.7633	 40.9439	 .050440	 .000000	 10.3855	 49.1148	 .073323	 .000000	 .005317	 .141826	 .340697	 .000004	 101.056	 .024577	 .039213	 .026523	 .039049	 .010045	 .007395	 .015415	 .010624	 .024694	 .035831	 .326599	 65.7663	 -786.92	 1.10672	 .229331	 7.66884	 -6949.3	 138.300	 11.9583	 7.27350	 .899944	 .000467	 -.00006	 .136226	 .794359	 .003599	 -.00001	 .000050	 .001854	 .003014	 4832.86	 3.47258	 44.5596	 426.264	 9367.93	 84.7231	 10.7602	 151.805	 45.1464	 94.0171	 84.4702	 2.64111	 44.8253	 9.24392	 22.8232	 51.1127	 10.7750	 149.031	 29.2002	 56.6904	 4748.39	 .831466	 -.26571	 417.020	 9345.10	 33.6104	 -.01477	 2.77358	 15.9462	 37.3267	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5575	 7.36190	 43.8578	 11.0490	 2475.12	 5276.31	 1778.97	 4310.43	 3061.23	 11764.3	 9338.72	 1311.13	 55837.2	 8602.01	 12385.4
