"Un    2  CK-5_AOI_1 (TKCS): "	 40	 15	 25	 10
"    LINE"	"  Si AT%"	"  Ti AT%"	"  Al AT%"	"  Fe AT%"	"  Mg AT%"	"  Ca AT%"	"  Na AT%"	"  Cr AT%"	"  Mn AT%"	"  Ni AT%"	"   O AT%"	"  Si WT%"	"  Ti WT%"	"  Al WT%"	"  Fe WT%"	"  Mg WT%"	"  Ca WT%"	"  Na WT%"	"  Cr WT%"	"  Mn WT%"	"  Ni WT%"	"   O WT%"	"    SiO2"	"    TiO2"	"   Al2O3"	"     FeO"	"     MgO"	"     CaO"	"    Na2O"	"   Cr2O3"	"     MnO"	"     NiO"	"       O"	"   TOTAL"	"Si CDL99"	"Ti CDL99"	"Al CDL99"	"Fe CDL99"	"Mg CDL99"	"Ca CDL99"	"Na CDL99"	"Cr CDL99"	"Mn CDL99"	"Ni CDL99"	"Si %ERR "	"Ti %ERR "	"Al %ERR "	"Fe %ERR "	"Mg %ERR "	"Ca %ERR "	"Na %ERR "	"Cr %ERR "	"Mn %ERR "	"Ni %ERR "	"Si K-RAW"	"Ti K-RAW"	"Al K-RAW"	"Fe K-RAW"	"Mg K-RAW"	"Ca K-RAW"	"Na K-RAW"	"Cr K-RAW"	"Mn K-RAW"	"Ni K-RAW"	"Si ONCNT"	"Ti ONCNT"	"Al ONCNT"	"Fe ONCNT"	"Mg ONCNT"	"Ca ONCNT"	"Na ONCNT"	"Cr ONCNT"	"Mn ONCNT"	"Ni ONCNT"	"Si OFCNT"	"Ti OFCNT"	"Al OFCNT"	"Fe OFCNT"	"Mg OFCNT"	"Ca OFCNT"	"Na OFCNT"	"Cr OFCNT"	"Mn OFCNT"	"Ni OFCNT"	"Si NECNT"	"Ti NECNT"	"Al NECNT"	"Fe NECNT"	"Mg NECNT"	"Ca NECNT"	"Na NECNT"	"Cr NECNT"	"Mn NECNT"	"Ni NECNT"	"Si ONTIM"	"Ti ONTIM"	"Al ONTIM"	"Fe ONTIM"	"Mg ONTIM"	"Ca ONTIM"	"Na ONTIM"	"Cr ONTIM"	"Mn ONTIM"	"Ni ONTIM"	"Si HITIM"	"Ti HITIM"	"Al HITIM"	"Fe HITIM"	"Mg HITIM"	"Ca HITIM"	"Na HITIM"	"Cr HITIM"	"Mn HITIM"	"Ni HITIM"	"Si LOTIM"	"Ti LOTIM"	"Al LOTIM"	"Fe LOTIM"	"Mg LOTIM"	"Ca LOTIM"	"Na LOTIM"	"Cr LOTIM"	"Mn LOTIM"	"Ni LOTIM"	"Si DETIM"	"Ti DETIM"	"Al DETIM"	"Fe DETIM"	"Mg DETIM"	"Ca DETIM"	"Na DETIM"	"Cr DETIM"	"Mn DETIM"	"Ni DETIM"	" BEAMCUR"	"   X-POS"	"   Y-POS"	"   Z-POS"	" RELDIST"	"Si STDCT"	"Ti STDCT"	"Al STDCT"	"Fe STDCT"	"Mg STDCT"	"Ca STDCT"	"Na STDCT"	"Cr STDCT"	"Mn STDCT"	"Ni STDCT"
     440	 18.8399	 .045058	 1.91968	 2.21896	 16.3517	 .403078	 .081638	 .139447	 .049820	 .013823	 59.9369	 25.4929	 .103981	 2.49548	 5.97034	 19.1474	 .778337	 .090423	 .349326	 .131865	 .039100	 46.2025	 54.5385	 .173447	 4.71515	 7.68083	 31.7522	 1.08905	 .121889	 .510565	 .170269	 .049756	 .000008	 100.802	 .023056	 .038783	 .025349	 .037724	 .009819	 .007416	 .015072	 .010520	 .024890	 .035516	 .275473	 21.9445	 1.13944	 1.29647	 .286769	 1.09049	 9.94926	 1.97125	 10.2475	 43.8582	 1.25888	 .001596	 .106754	 .100300	 .513665	 .053228	 .009697	 .004705	 .002217	 .000439	 6712.61	 5.40279	 508.714	 317.090	 6036.80	 548.248	 24.1168	 404.107	 48.1371	 60.9585	 81.3688	 2.55404	 49.2720	 8.59534	 21.5268	 50.8210	 10.9299	 141.499	 29.1270	 55.5052	 6631.24	 2.84876	 459.442	 308.495	 6015.27	 497.427	 13.1869	 262.608	 19.0101	 5.45326	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4500	 48.0857	 51.8922	 10.9745	 2773.53	 5267.57	 1784.75	 4303.76	 3075.71	 11710.5	 9345.21	 1359.96	 55815.8	 8575.47	 12413.0
     441	 18.8502	 .025770	 1.97589	 2.18814	 16.3240	 .408986	 .077625	 .139435	 .044375	 .018273	 59.9474	 25.3830	 .059182	 2.55608	 5.85886	 19.0221	 .785911	 .085562	 .347599	 .116883	 .051435	 45.9863	 54.3033	 .098719	 4.82967	 7.53741	 31.5444	 1.09965	 .115335	 .508041	 .150924	 .065452	 -.00001	 100.253	 .023073	 .043376	 .025364	 .038896	 .009985	 .007465	 .014656	 .010545	 .025185	 .035818	 .276101	 38.6880	 1.12329	 1.31170	 .287632	 1.08566	 10.2241	 1.98131	 11.5031	 33.8543	 1.25331	 .000908	 .109420	 .098418	 .510722	 .053730	 .009185	 .004680	 .001965	 .000578	 6683.46	 4.81339	 520.324	 311.830	 6003.29	 553.563	 22.8397	 403.271	 46.6634	 63.6112	 81.4725	 3.19255	 49.4007	 9.13558	 22.2963	 51.4512	 10.3516	 142.061	 29.8147	 56.4386	 6601.99	 1.62085	 470.924	 302.695	 5980.99	 502.112	 12.4881	 261.209	 16.8487	 7.17262	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4500	 48.0818	 51.9081	 10.9745	 2789.90	 5267.63	 1784.71	 4303.80	 3075.62	 11710.9	 9345.16	 1359.64	 55816.0	 8575.64	 12412.8
     442	 18.8382	 .030091	 1.96615	 2.19494	 16.2968	 .415137	 .093195	 .142559	 .047290	 .037593	 59.9380	 25.6872	 .069977	 2.57561	 5.95129	 19.2303	 .807807	 .104021	 .359875	 .126133	 .107153	 46.5597	 54.9542	 .116726	 4.86656	 7.65632	 31.8896	 1.13029	 .140218	 .525985	 .162868	 .136354	  .00000	 101.579	 .023739	 .044388	 .025592	 .037308	 .010251	 .007658	 .014648	 .010725	 .024691	 .034600	 .274709	 33.9196	 1.12047	 1.29819	 .286366	 1.07325	 8.74562	 1.94699	 10.5915	 16.2663	 1.26828	 .001074	 .110225	 .100008	 .515744	 .055237	 .011152	 .004846	 .002121	 .001204	 6767.09	 5.25906	 524.621	 315.980	 6063.43	 570.341	 25.4605	 417.428	 46.8430	 67.5877	 86.1771	 3.34220	 50.2283	 8.40460	 23.4356	 54.1407	 10.3012	 146.925	 28.6555	 52.6433	 6680.91	 1.91686	 474.393	 307.576	 6039.99	 516.201	 15.1593	 270.503	 18.1875	 14.9445	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4325	 48.6002	 51.4651	 10.9745	 3471.81	 5267.69	 1784.67	 4303.85	 3075.52	 11711.2	 9345.12	 1359.31	 55816.1	 8575.82	 12412.6
     443	 18.8329	 .020150	 2.01214	 2.18257	 16.3150	 .408419	 .084203	 .138122	 .038126	 .025336	 59.9431	 25.5340	 .046592	 2.62086	 5.88408	 19.1423	 .790216	 .093450	 .346693	 .101112	 .071805	 46.2989	 54.6264	 .077719	 4.95207	 7.56985	 31.7436	 1.10567	 .125968	 .506718	 .130559	 .091374	  .00000	 100.930	 .023961	 .045299	 .025260	 .038336	 .009575	 .007354	 .014696	 .010735	 .025876	 .035048	 .275438	 49.8514	 1.10572	 1.30712	 .286494	 1.07914	 9.53653	 2.00359	 13.3867	 24.0506	 1.26041	 .000715	 .112203	 .098848	 .513977	 .054020	 .010034	 .004668	 .001700	 .000807	 6727.43	 4.76007	 531.957	 312.881	 6040.01	 554.794	 24.0464	 407.878	 46.0823	 64.0949	 87.8928	 3.48417	 49.0486	 8.88219	 20.5287	 49.9750	 10.4110	 147.354	 31.5061	 54.0820	 6639.54	 1.27590	 482.908	 303.999	 6019.48	 504.819	 13.6355	 260.524	 14.5762	 10.0129	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4725	 48.5779	 51.4847	 10.9745	 3501.50	 5267.75	 1784.63	 4303.89	 3075.42	 11711.6	 9345.08	 1358.98	 55816.3	 8576.00	 12412.4
     444	 18.7605	 .018520	 1.98182	 2.26406	 16.3718	 .424006	 .078666	 .138163	 .040910	 .021772	 59.8998	 25.5340	 .042989	 2.59134	 6.12736	 19.2832	 .823543	 .087642	 .348135	 .108916	 .061943	 46.4442	 54.6264	 .071707	 4.89629	 7.88283	 31.9774	 1.15230	 .118139	 .508826	 .140637	 .078824	  .00000	 101.453	 .023791	 .047761	 .024974	 .039271	 .009438	 .007413	 .015576	 .010504	 .026050	 .036093	 .275470	 56.2108	 1.11160	 1.28108	 .285642	 1.05474	 10.4242	 1.97404	 12.5845	 28.4832	 1.25976	 .000660	 .110788	 .102966	 .516953	 .056324	 .009389	 .004692	 .001831	 .000696	 6722.73	 5.05500	 524.635	 325.978	 6074.40	 577.173	 24.3923	 403.249	 47.6575	 66.0156	 86.5557	 3.87713	 47.8100	 9.32469	 19.8804	 50.8219	 11.6362	 141.355	 31.9509	 57.3760	 6636.17	 1.17787	 476.825	 316.653	 6054.51	 526.351	 12.7562	 261.894	 15.7066	 8.63962	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4700	 48.5472	 51.4905	 10.9745	 3532.74	 5267.80	 1784.60	 4303.94	 3075.33	 11711.9	 9345.03	 1358.66	 55816.4	 8576.17	 12412.3
     445	 18.8742	 .024850	 1.99435	 2.18184	 16.2659	 .411496	 .074334	 .140434	 .043989	 .024018	 59.9646	 25.5456	 .057361	 2.59319	 5.87193	 19.0516	 .794789	 .082355	 .351885	 .116459	 .067953	 46.2353	 54.6511	 .095682	 4.89979	 7.55422	 31.5933	 1.11207	 .111012	 .514306	 .150377	 .086472	 .000000	 100.768	 .023410	 .043355	 .025299	 .039188	 .010209	 .007418	 .015100	 .010832	 .024366	 .035138	 .275181	 39.7745	 1.11279	 1.31039	 .287368	 1.07717	 10.7514	 1.99052	 11.2479	 25.4164	 1.26163	 .000880	 .111074	 .098644	 .511465	 .054335	 .008839	 .004737	 .001958	 .000763	 6730.07	 4.76147	 527.295	 312.629	 6013.75	 558.597	 22.9735	 414.388	 44.7213	 63.8192	 83.9673	 3.19067	 49.2360	 9.27755	 23.3240	 50.8326	 10.9679	 149.968	 27.9317	 54.3436	 6646.10	 1.57080	 478.059	 303.351	 5990.42	 507.764	 12.0056	 264.420	 16.7896	 9.47566	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4650	 48.5103	 51.4963	 10.9745	 3570.09	 5267.86	 1784.56	 4303.98	 3075.23	 11712.3	 9344.99	 1358.33	 55816.5	 8576.35	 12412.1
     446	 18.5923	 .114974	 2.51976	 1.28896	 9.11183	 7.40280	 .816613	 .263966	 .040526	 .002893	 59.8454	 18.3484	 .193513	 2.38897	 2.52939	 7.78175	 10.4256	 .659677	 .482274	 .078231	 .005967	 33.6455	 39.2538	 .322792	 4.51391	 3.25405	 12.9045	 14.5875	 .889230	 .704879	 .101015	 .007593	 -.00001	 76.5393	 .021083	 .041709	 .021332	 .037556	 .010181	 .007117	 .016659	 .010232	 .023748	 .034412	 .318372	 14.0561	 1.10609	 2.06222	 .459632	 .271960	 2.59461	 1.54318	 15.7618	 272.932	 .946520	 .002915	 .108987	 .042413	 .201975	 .720143	 .067996	 .006366	 .001311	 .000067	 5060.51	 8.04878	 508.806	 138.917	 2387.35	 6777.48	 104.650	 484.004	 37.5954	 53.3023	 74.3163	 2.84650	 39.7227	 8.49035	 21.6888	 47.7871	 12.3103	 128.669	 26.3556	 52.4675	 4986.19	 5.20228	 469.083	 130.427	 2365.66	 6729.69	 92.3392	 355.335	 11.2398	 .834766	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4700	 48.5023	 51.4573	 10.9745	 3609.91	 5267.92	 1784.52	 4304.03	 3075.13	 11712.7	 9344.95	 1358.00	 55816.7	 8576.53	 12411.9
     447	 18.4802	 .103663	 2.83309	 1.43108	 8.87795	 7.15506	 .998829	 .256209	 .029614	 .019812	 59.8145	 17.5263	 .167670	 2.58124	 2.69872	 7.28625	 9.68358	 .775399	 .449841	 .054938	 .039277	 32.3163	 37.4951	 .279683	 4.87721	 3.47190	 12.0828	 13.5493	 1.04522	 .657476	 .070938	 .049981	 .000004	 73.5796	 .020007	 .039045	 .021091	 .034698	 .010223	 .007060	 .015794	 .010277	 .024071	 .033543	 .325847	 15.1394	 1.05653	 1.97235	 .476031	 .282224	 2.33483	 1.62393	 22.1071	 41.3515	 .901759	 .002530	 .117775	 .045291	 .188487	 .669083	 .079782	 .005950	 .000921	 .000443	 4817.04	 7.01607	 545.761	 146.533	 2229.48	 6299.57	 119.343	 462.436	 35.0328	 55.3966	 66.5942	 2.50222	 38.8511	 7.26126	 21.7317	 47.0620	 11.0236	 130.346	 27.1329	 49.9001	 4750.45	 4.51385	 506.910	 139.272	 2207.75	 6252.51	 108.319	 332.090	 7.89986	 5.49658	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4775	 48.5490	 51.4496	 10.9745	 3657.24	 5267.98	 1784.48	 4304.07	 3075.04	 11713.0	 9344.90	 1357.68	 55816.8	 8576.70	 12411.7
     448	 18.6840	 .105052	 2.71718	 1.28896	 8.60365	 7.44607	 .948451	 .258769	 .025634	 .020880	 59.9014	 24.1726	 .231795	 3.37720	 3.31592	 9.63259	 13.7474	 1.00443	 .619794	 .064871	 .056469	 44.1491	 51.7139	 .386648	 6.38115	 4.26593	 15.9737	 19.2353	 1.35395	 .905874	 .083764	 .071859	 .000004	 100.372	 .023288	 .047733	 .024480	 .036988	 .010670	 .007638	 .016216	 .011093	 .026570	 .035892	 .276878	 13.1520	 .923854	 1.77346	 .413027	 .236578	 2.01836	 1.33641	 20.6256	 30.9812	 1.24833	 .003492	 .154707	 .055615	 .249499	 .949611	 .103424	 .008182	 .001087	 .000637	 6667.17	 9.95894	 718.643	 179.256	 2946.21	 8929.05	 152.017	 608.013	 42.3398	 65.0083	 90.9148	 3.72844	 52.7657	 8.24175	 23.7345	 55.0616	 11.6335	 151.315	 33.0178	 57.1080	 6576.25	 6.23050	 665.878	 171.014	 2922.47	 8873.98	 140.384	 456.698	 9.32206	 7.90031	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4800	 48.5879	 51.4300	 10.9745	 3700.79	 5268.04	 1784.44	 4304.12	 3074.94	 11713.4	 9344.86	 1357.36	 55817.0	 8576.88	 12411.5
     449	 18.6704	 .097030	 2.74638	 1.28366	 8.60714	 7.46848	 .913398	 .267599	 .037064	 .000000	 59.9089	 24.1015	 .213620	 3.40592	 3.29495	 9.61512	 13.7582	 .965159	 .639521	 .093590	 .000000	 44.0566	 51.5617	 .356331	 6.43542	 4.23894	 15.9448	 19.2504	 1.30101	 .934707	 .120847	 .000000	 .000008	 100.144	 .023691	 .043129	 .024070	 .039769	 .010574	 .007674	 .016119	 .011210	 .025779	 .037474	 .277460	 13.2684	 .917277	 1.79228	 .413252	 .236533	 2.06325	 1.31311	 14.3210	 -719.35	 1.24471	 .003218	 .156092	 .055251	 .249231	 .950353	 .099423	 .008441	 .001568	 -.00003	 6651.34	 8.78409	 722.888	 179.407	 2942.77	 8936.43	 146.416	 625.600	 44.5118	 61.8862	 94.0673	 3.04251	 51.0423	 9.52000	 23.3402	 55.5527	 11.4961	 154.433	 31.0644	 62.2293	 6557.27	 5.74158	 671.846	 169.887	 2919.43	 8880.88	 134.920	 471.167	 13.4474	 -.34309	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4725	 48.6268	 51.4064	 10.9745	 3746.30	 5268.10	 1784.40	 4304.16	 3074.84	 11713.7	 9344.82	 1357.03	 55817.1	 8577.06	 12411.3
     450	 18.6736	 .112498	 2.75914	 1.26085	 8.55454	 7.47576	 .919742	 .262428	 .042764	 .020230	 59.9185	 24.1587	 .248220	 3.42929	 3.24356	 9.57744	 13.8019	 .974007	 .628545	 .108219	 .054710	 44.1609	 51.6841	 .414045	 6.47959	 4.17282	 15.8823	 19.3117	 1.31294	 .918666	 .139737	 .069619	 .000000	 100.386	 .023356	 .039861	 .024405	 .038072	 .010297	 .007646	 .016730	 .011116	 .025210	 .036058	 .276944	 11.4384	 .915135	 1.79966	 .413910	 .236087	 2.06425	 1.32454	 12.3342	 32.0838	 1.24781	 .003739	 .157211	 .054400	 .248147	 .953462	 .100280	 .008296	 .001813	 .000617	 6665.16	 9.27119	 729.193	 175.999	 2928.94	 8965.07	 148.420	 614.933	 45.2793	 65.2963	 91.4884	 2.59983	 52.5267	 8.73136	 22.1252	 55.1873	 12.3691	 151.895	 29.7277	 57.6423	 6573.67	 6.67136	 676.666	 167.268	 2906.82	 8909.88	 136.051	 463.038	 15.5516	 7.65407	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4825	 48.6718	 51.3847	 10.9745	 3796.25	 5268.15	 1784.36	 4304.20	 3074.75	 11714.1	 9344.77	 1356.70	 55817.3	 8577.24	 12411.2
     451	 18.7781	 .031672	 1.97564	 2.24094	 16.3617	 .409868	 .086766	 .142803	 .055539	 .004211	 59.9128	 25.5318	 .073444	 2.58061	 6.05856	 19.2514	 .795264	 .096567	 .359458	 .147710	 .011969	 46.4065	 54.6215	 .122508	 4.87601	 7.79432	 31.9247	 1.11274	 .130170	 .525374	 .190729	 .015230	  .00000	 101.313	 .023455	 .040572	 .025186	 .038345	 .010005	 .007398	 .014837	 .010476	 .024396	 .036480	 .275320	 30.3654	 1.11562	 1.28730	 .285875	 1.07601	 9.34900	 1.92424	 9.14643	 144.702	 1.26003	 .001128	 .110373	 .101780	 .516377	 .054390	 .010354	 .004843	 .002483	 .000134	 6722.32	 4.80914	 523.748	 321.820	 6071.45	 558.875	 24.5863	 410.826	 49.3216	 60.2666	 84.2036	 2.79715	 48.6747	 8.88209	 22.3791	 50.6134	 10.5424	 140.512	 28.0216	 58.5975	 6638.12	 2.01200	 475.073	 312.938	 6049.07	 508.262	 14.0438	 270.315	 21.3000	 1.66905	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4725	 48.6657	 51.4337	 10.9745	 3845.63	 5268.21	 1784.33	 4304.25	 3074.65	 11714.5	 9344.73	 1356.38	 55817.4	 8577.41	 12411.0
     452	 18.8437	 .030189	 1.91753	 2.15460	 16.4040	 .417665	 .092224	 .142125	 .039985	 .029146	 59.9288	 25.5778	 .069885	 2.50047	 5.81530	 19.2686	 .809024	 .102468	 .357147	 .106163	 .082699	 46.3406	 54.7200	 .116572	 4.72459	 7.48136	 31.9532	 1.13199	 .138125	 .521996	 .137082	 .105236	 .000004	 101.030	 .023295	 .041986	 .025706	 .039379	 .010167	 .007424	 .014631	 .010526	 .025251	 .035671	 .274903	 32.5345	 1.14034	 1.31724	 .285551	 1.06597	 8.84145	 1.93872	 12.5604	 21.3538	 1.26289	 .001072	 .106956	 .097687	 .517455	 .055305	 .011007	 .004806	 .001784	 .000929	 6736.42	 4.90536	 511.111	 309.714	 6085.06	 567.748	 25.2144	 409.879	 45.3283	 67.5532	 83.1709	 2.99226	 50.7395	 9.36929	 23.1717	 50.9441	 10.2884	 141.601	 30.0220	 56.0233	 6653.25	 1.91310	 460.372	 300.345	 6061.88	 516.804	 14.9259	 268.278	 15.3064	 11.5300	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4825	 48.0797	 51.3221	 10.9745	 4442.16	 5268.27	 1784.29	 4304.29	 3074.55	 11714.8	 9344.69	 1356.05	 55817.5	 8577.59	 12410.8
     453	 18.6733	 .108765	 2.74389	 1.28676	 8.59393	 7.44128	 .936494	 .269096	 .035884	 .000522	 59.9101	 24.0698	 .239103	 3.39784	 3.29808	 9.58627	 13.6879	 .988112	 .642154	 .090478	 .001406	 43.9929	 51.4939	 .398838	 6.42015	 4.24297	 15.8969	 19.1522	 1.33195	 .938556	 .116828	 .001789	 .000004	 99.9941	 .023510	 .042059	 .025169	 .039349	 .010595	 .007857	 .016186	 .011035	 .025254	 .037391	 .277545	 12.0455	 .924055	 1.78928	 .413872	 .237178	 2.03752	 1.30116	 14.5210	 1254.47	 1.24306	 .003602	 .155713	 .055305	 .248409	 .945558	 .101784	 .008477	 .001516	 .000016	 6641.51	 9.32116	 726.068	 179.354	 2933.59	 8894.17	 149.563	 622.859	 42.8305	 62.1624	 92.6664	 2.89444	 55.8264	 9.32097	 23.4315	 58.2674	 11.5724	 149.714	 29.8287	 61.9657	 6548.85	 6.42672	 670.242	 170.033	 2910.16	 8835.90	 137.991	 473.145	 13.0018	 .196713	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.4800	 48.1184	 51.3025	 10.9745	 4485.54	 5268.33	 1784.25	 4304.34	 3074.46	 11715.2	 9344.64	 1355.73	 55817.7	 8577.77	 12410.6
