"Line Numbers"	              "SiO2  Oxide Percents"	"TiO2  Oxide Percents"	"Al2O3 Oxide Percents"	"FeO   Oxide Percents"	"MgO   Oxide Percents"	"CaO   Oxide Percents"	"Na2O  Oxide Percents"	"Cr2O3 Oxide Percents"	"MnO   Oxide Percents"	"NiO   Oxide Percents"	"Si Formula Atoms"	"Ti Formula Atoms"	"Al Formula Atoms"	"Fe Formula Atoms"	"Mg Formula Atoms"	"Ca Formula Atoms"	"Na Formula Atoms"	"Cr Formula Atoms"	"Mn Formula Atoms"	"Ni Formula Atoms"	"Oxide Totals"	"Formula Totals"	"X Stage Coordinates (mm)"	"Y Stage Coordinates (mm)"	"Z Stage Coordinates (mm)"	"Si Detection Limits"	"Ti Detection Limits"	"Al Detection Limits"	"Fe Detection Limits"	"Mg Detection Limits"	"Ca Detection Limits"	"Na Detection Limits"	"Cr Detection Limits"	"Mn Detection Limits"	"Ni Detection Limits"	"Si Percent Errors"	"Ti Percent Errors"	"Al Percent Errors"	"Fe Percent Errors"	"Mg Percent Errors"	"Ca Percent Errors"	"Na Percent Errors"	"Cr Percent Errors"	"Mn Percent Errors"	"Ni Percent Errors"	
427.000000  	  54.566101   	.121862     	4.468401    	6.290512    	32.552277   	1.092799    	.126880     	.612573     	.114217     	.178004     	1.889578    	.003173     	.182369     	.182177     	1.680496    	.040546     	.008519     	.016772     	.003350     	.004958     	100.123619  	10.011938   	47.033798   	80.252197   	10.946000   	.023342     	.041002     	.023759     	.037181     	.009783     	.007470     	.014962     	.010631     	.024470     	.034191     	.277717     	30.821854   	1.163994    	1.439619    	.283657     	1.100170    	9.567057    	1.740156    	14.466271   	12.585794   	
428.000000  	  54.201134   	.682388     	4.327528    	6.131380    	31.358549   	1.168892    	.100262     	.592574     	.129006     	.169302     	1.898981    	.017979     	.178693     	.179653     	1.637882    	.043879     	.006811     	.016415     	.003828     	.004771     	98.861015   	9.988892    	46.982601   	80.255898   	10.946000   	.023631     	.040999     	.024516     	.037939     	.009694     	.007559     	.015076     	.010627     	.025126     	.035611     	.278370     	8.183045    	1.190758    	1.461255    	.289283     	1.059526    	11.670867   	1.783322    	13.239005   	13.643756   	
429.000000  	  55.213882   	.185970     	4.354084    	6.214944    	32.555798   	1.133414    	.102833     	.636248     	.122369     	.113255     	1.899566    	.004811     	.176547     	.178817     	1.669740    	.041779     	.006859     	.017307     	.003566     	.003134     	100.632790  	10.002126   	47.005199   	80.219498   	10.946000   	.023692     	.038771     	.024787     	.037971     	.009476     	.007379     	.014705     	.010744     	.024018     	.035506     	.275998     	20.800774   	1.190001    	1.451406    	.283527     	1.075134    	11.233857   	1.701221    	13.392816   	19.849316   	
430.000000  	  53.069279   	.266522     	5.825495    	3.516527    	16.293528   	19.795696   	1.335520    	1.189040    	.098789     	.075914     	1.893883    	.007153     	.245019     	.104951     	.866841     	.756913     	.092409     	.033550     	.002986     	.002179     	101.466293  	10.005883   	47.063999   	80.172096   	10.946000   	.024411     	.045622     	.024453     	.037762     	.010840     	.007846     	.015794     	.011170     	.025912     	.036303     	.275443     	17.246796   	.973304     	1.976162    	.410804     	.235881     	2.022157    	1.120877    	17.331085   	29.711807   	
431.000000  	  52.731754   	.365763     	5.743107    	3.444883    	16.249655   	19.749943   	1.275246    	1.157396    	.092519     	.041369     	1.892813    	.009873     	.242962     	.103413     	.869549     	.759568     	.088753     	.032847     	.002813     	.001194     	100.851624  	10.003785   	47.138000   	80.175797   	10.946000   	.024085     	.040966     	.024811     	.037877     	.010179     	.007829     	.015475     	.011404     	.026189     	.036066     	.276205     	12.739944   	.983393     	1.999689    	.410838     	.236143     	2.069851    	1.149551    	18.585094   	53.338287   	
432.000000  	  52.351933   	.340980     	5.728841    	3.427461    	16.321095   	19.878904   	1.312460    	1.165087    	.105986     	.052275     	1.885119    	.009233     	.243125     	.103215     	.876132     	.766944     	.091631     	.033170     	.003233     	.001514     	100.685013  	10.013315   	47.225201   	80.197701   	10.946000   	.024114     	.041345     	.025247     	.039144     	.010301     	.007894     	.015986     	.011275     	.025789     	.036679     	.277317     	13.483853   	.987878     	2.012862    	.410099     	.235371     	2.045709    	1.139943    	16.178305   	43.111000   	
433.000000  	  52.346947   	.325276     	5.721955    	3.580371    	16.369261   	19.834549   	1.334670    	1.178013    	.080800     	.008637     	1.883958    	.008804     	.242706     	.107764     	.878260     	.764834     	.093133     	.033521     	.002463     	.000250     	100.780472  	10.015694   	47.282101   	80.208504   	10.946000   	.023881     	.045604     	.025098     	.036657     	.010729     	.007907     	.015658     	.011258     	.025714     	.036475     	.277236     	14.723280   	.987671     	1.950269    	.409739     	.235586     	2.020296    	1.130695    	20.755672   	254.374725  	
434.000000  	  52.569782   	.331670     	5.809559    	3.358823    	16.244072   	19.921709   	1.314014    	1.206584    	.105532     	.051816     	1.887435    	.008955     	.245830     	.100853     	.869451     	.766351     	.091472     	.034251     	.003209     	.001496     	100.913559  	10.009304   	47.174000   	80.035599   	10.946000   	.024433     	.042456     	.024991     	.040373     	.010497     	.007768     	.015616     	.011206     	.025767     	.036614     	.276775     	13.956093   	.977973     	2.043579    	.411121     	.235066     	2.037240    	1.111353    	16.230425   	43.410374   	
435.000000  	  52.423000   	.294281     	5.745323    	3.391086    	16.220394   	19.861731   	1.397308    	1.179714    	.066869     	.000000     	1.888510    	.007972     	.243932     	.102165     	.871111     	.766620     	.097598     	.033601     	.002040     	.000000     	100.579712  	10.013550   	47.145599   	80.017303   	10.946000   	.024690     	.047600     	.024741     	.038911     	.010581     	.007732     	.014487     	.011352     	.026335     	.037911     	.277150     	16.341042   	.982506     	2.022934    	.411324     	.235335     	1.948003    	1.132827    	25.333069   	-177.88132  	
436.000000  	  52.325642   	.244478     	5.845345    	3.558285    	16.340668   	19.439678   	1.322985    	1.158315    	.091034     	.090799     	1.887608    	.006632     	.248521     	.107350     	.878782     	.751366     	.092535     	.033037     	.002782     	.002634     	100.417236  	10.011248   	47.109501   	80.000999   	10.946000   	.023870     	.048839     	.025163     	.038353     	.010651     	.007692     	.014796     	.011349     	.025498     	.036306     	.277271     	19.321718   	.975644     	1.965432    	.409832     	.237860     	2.014416    	1.146342    	18.437031   	25.006178   	
437.000000  	  41.251102   	.006038     	.013230     	9.513448    	49.532589   	.104708     	.000000     	.021297     	.143855     	.380672     	1.500963    	.000165     	.000567     	.289492     	2.686827    	.004082     	.000000     	.000613     	.004434     	.011140     	100.966934  	10.498283   	47.081100   	79.979202   	10.946000   	.024415     	.044443     	.027085     	.035399     	.009840     	.007558     	.015704     	.010718     	.024681     	.035876     	.328522     	583.091614  	183.495453  	1.152591    	.229840     	5.754207    	-6553.27441 	35.318542   	11.832826   	6.626184    	
438.000000  	  41.327118   	.036186     	.289671     	9.583733    	48.393459   	.117182     	.000000     	.005138     	.087168     	.547454     	1.511732    	.000995     	.012488     	.293183     	2.639008    	.004593     	.000000     	.000149     	.002701     	.016106     	100.387100  	10.480955   	47.035599   	79.960899   	10.946000   	.024874     	.045376     	.025941     	.037429     	.009859     	.007643     	.015691     	.010705     	.025497     	.035692     	.328087     	102.739929  	9.093813    	1.149845    	.232752     	5.275376    	-211.63478  	144.212921  	19.183857   	4.857221    	
439.000000  	  41.234108   	.012050     	.124310     	9.651641    	48.486645   	.118067     	.000000     	.029563     	.152871     	.547969     	1.510475    	.000332     	.005367     	.295681     	2.647850    	.004634     	.000000     	.000856     	.004743     	.016144     	100.357224  	10.486082   	47.005299   	79.940903   	10.946000   	.025552     	.046292     	.027161     	.036536     	.009779     	.007517     	.015485     	.010636     	.024561     	.035247     	.328697     	306.184784  	20.571865   	1.144062    	.232541     	5.184737    	-98.42642   	25.434282   	11.167348   	4.813694    	
440.000000  	  41.095589   	.000000     	.063950     	9.741293    	49.319416   	.100269     	.004686     	.013716     	.128067     	.405110     	1.498581    	.000000     	.002748     	.297075     	2.681127    	.003918     	.000331     	.000395     	.003956     	.011881     	100.872093  	10.500013   	46.986301   	79.922798   	10.946000   	.025198     	.046310     	.026100     	.039716     	.010076     	.007590     	.014303     	.010678     	.025029     	.035277     	.329353     	-82.06467   	37.525978   	1.143157    	.230417     	5.984921    	196.421143  	54.285328   	13.275373   	6.204489    	
441.000000  	  42.849747   	.330795     	4.666599    	6.626370    	20.305300   	15.135020   	1.114533    	.897169     	.072193     	.498226     	1.724546    	.010012     	.221352     	.223032     	1.218289    	.652641     	.086970     	.028548     	.002461     	.016127     	92.495941   	10.183978   	46.950100   	79.902603   	10.946000   	.022472     	.042312     	.023093     	.040150     	.010773     	.007549     	.017004     	.011325     	.024521     	.034759     	.310493     	13.919560   	1.116366    	1.402778    	.369620     	.269325     	2.287838    	1.359599    	22.117554   	5.157051    	
442.000000  	  52.554935   	.228946     	5.815321    	3.448365    	16.328623   	19.677017   	1.347707    	1.188227    	.101760     	.046740     	1.889522    	.006190     	.246416     	.103685     	.875190     	.757989     	.093948     	.033777     	.003099     	.001352     	100.737640  	10.011167   	46.918098   	79.886200   	10.946000   	.023392     	.041266     	.024476     	.039076     	.010409     	.007692     	.015890     	.011259     	.026057     	.036476     	.276330     	18.330448   	.973913     	2.004073    	.409634     	.236343     	2.010988    	1.123781    	16.940378   	47.839817   	
443.000000  	  52.276588   	.318638     	5.780496    	3.401337    	16.198380   	19.803968   	1.312019    	1.195511    	.103536     	.033573     	1.886476    	.008647     	.245847     	.102650     	.871425     	.765705     	.091799     	.034110     	.003165     	.000974     	100.424049  	10.010798   	47.278301   	80.064697   	10.946000   	.024157     	.042736     	.024789     	.040497     	.010644     	.007948     	.015592     	.011350     	.025527     	.036575     	.277249     	14.432916   	.978909     	2.028254    	.411433     	.235615     	2.036983    	1.122253    	16.386208   	66.377182   	
444.000000  	  52.375797   	.315569     	5.740369    	3.416459    	16.157772   	19.818621   	1.256851    	1.195455    	.098617     	.000000     	1.889988    	.008563     	.244132     	.103103     	.869209     	.766244     	.087935     	.034107     	.003014     	.000000     	100.375511  	10.006296   	47.266899   	80.044601   	10.946000   	.024352     	.045883     	.024008     	.037483     	.010476     	.007837     	.016658     	.011278     	.025867     	.038184     	.276977     	15.124574   	.977948     	2.004925    	.411763     	.235491     	2.108428    	1.119871    	17.331059   	-193.25952  	
445.000000  	  52.592270   	.250718     	5.801702    	3.373849    	16.204147   	19.857498   	1.351145    	1.206788    	.098657     	.015890     	1.890561    	.006778     	.245799     	.101428     	.868379     	.764819     	.094172     	.034299     	.003004     	.000459     	100.752663  	10.009698   	47.289600   	80.046501   	10.946000   	.024229     	.048848     	.024459     	.038037     	.010306     	.007932     	.015745     	.011338     	.025519     	.037505     	.276434     	18.925346   	.974854     	2.022665    	.411180     	.235359     	2.005569    	1.115016    	17.127256   	142.593338  	
446.000000  	  52.547009   	.188818     	5.779289    	3.419232    	16.287989   	19.768900   	1.249421    	1.184032    	.091934     	.009989     	1.892236    	.005113     	.245278     	.102972     	.874398     	.762737     	.087234     	.033711     	.002804     	.000289     	100.526611  	10.006773   	47.274502   	80.030197   	10.946000   	.023654     	.048211     	.024887     	.039299     	.010707     	.007884     	.016476     	.011320     	.025795     	.036799     	.276388     	23.812593   	.979650     	2.015341    	.410179     	.235894     	2.111614    	1.128673    	18.451519   	222.010025  	
447.000000  	  53.948704   	.063852     	4.249986    	6.215495    	32.494560   	1.037699    	.121119     	.621894     	.141737     	.099315     	1.889468    	.001682     	.175429     	.182053     	1.696616    	.038940     	.008225     	.017221     	.004205     	.002797     	98.994354   	10.016638   	48.006199   	79.409599   	10.946000   	.023709     	.046401     	.025147     	.037229     	.009946     	.007395     	.014505     	.010683     	.024734     	.034513     	.279208     	61.167194   	1.210568    	1.447832    	.283533     	1.131169    	9.738979    	1.724025    	12.015452   	21.918892   	
448.000000  	  53.879364   	.112535     	4.223640    	6.314789    	32.437881   	1.053041    	.109972     	.589979     	.130166     	.066083     	1.889049    	.002967     	.174528     	.185159     	1.695460    	.039558     	.007476     	.016355     	.003866     	.001863     	98.917458   	10.016281   	47.985500   	79.396698   	10.946000   	.024160     	.040197     	.024904     	.039364     	.009559     	.007302     	.014795     	.010772     	.025134     	.035368     	.279565     	32.544647   	1.213020    	1.441227    	.283803     	1.119199    	10.667851   	1.799757    	13.134007   	33.162106   	
449.000000  	  53.802673   	.109468     	4.054419    	6.335368    	32.289627   	1.083656    	.118997     	.598794     	.152053     	.077007     	1.892793    	.002896     	.168106     	.186396     	1.693467    	.040847     	.008117     	.016656     	.004531     	.002179     	98.622063   	10.015987   	48.009998   	79.384003   	10.946000   	.023909     	.041649     	.024929     	.036468     	.010108     	.007370     	.014471     	.010797     	.024826     	.036121     	.279608     	34.246475   	1.243163    	1.431565    	.284664     	1.102266    	9.867834    	1.781923    	11.321664   	29.169861   	
450.000000  	  53.943371   	.112569     	4.236514    	6.280618    	32.470188   	1.065138    	.117749     	.596615     	.121234     	.140857     	1.888520    	.002964     	.174803     	.183887     	1.694660    	.039953     	.007993     	.016514     	.003595     	.003966     	99.084854   	10.016854   	48.038502   	79.389397   	10.946000   	.023890     	.043431     	.025215     	.038950     	.009901     	.006988     	.015069     	.010768     	.025115     	.034333     	.279370     	34.505524   	1.213891    	1.444373    	.283832     	1.104134    	10.207246   	1.784699    	13.996739   	15.688997   	
451.000000  	  41.060738   	.006037     	.005445     	9.679239    	49.638554   	.094477     	.020361     	.019386     	.132736     	.346145     	1.495201    	.000165     	.000234     	.294767     	2.694675    	.003686     	.001438     	.000558     	.004094     	.010137     	101.003128  	10.504956   	47.136101   	79.385696   	10.946000   	.024259     	.042401     	.027014     	.035291     	.010271     	.007501     	.014946     	.010821     	.025578     	.035848     	.329357     	556.770203  	443.071533  	1.142257    	.229739     	6.244978    	48.946693   	39.099556   	13.081863   	7.192551    	
452.000000  	  41.054817   	.021164     	.000000     	9.495616    	49.834843   	.098903     	.013804     	.013220     	.135143     	.375748     	1.493560    	.000579     	.000000     	.288899     	2.702751    	.003855     	.000974     	.000380     	.004164     	.010994     	101.043259  	10.506157   	47.118999   	79.403999   	10.946000   	.024750     	.039586     	.027359     	.036237     	.009672     	.007437     	.014524     	.010648     	.025168     	.035815     	.329837     	151.858536  	-65.91675   	1.155580    	.229236     	5.972839    	69.242912   	56.144520   	12.708456   	6.694149    	
453.000000  	  40.940319   	.048415     	.021258     	9.452316    	49.899174   	.101701     	.000989     	.020207     	.158480     	.340507     	1.490303    	.001325     	.000912     	.287757     	2.707890    	.003967     	.000070     	.000582     	.004886     	.009969     	100.983368  	10.507660   	47.118999   	79.389503   	10.946000   	.024738     	.043875     	.026214     	.038850     	.009907     	.007187     	.015019     	.010671     	.024652     	.036594     	.330473     	75.518410   	111.020256  	1.162344    	.229147     	5.701221    	967.247681  	37.034546   	10.854262   	7.412446    	
454.000000  	  40.827366   	.063489     	.014371     	9.610988    	50.131413   	.096635     	.021006     	.015769     	.135164     	.340266     	1.483920    	.001735     	.000616     	.292140     	2.716335    	.003763     	.001480     	.000453     	.004161     	.009947     	101.256470  	10.514551   	47.101898   	79.385696   	10.946000   	.025224     	.038061     	.026378     	.040548     	.010220     	.007425     	.014966     	.010666     	.024850     	.036631     	.331170     	51.945930   	164.666077  	1.154185    	.228661     	6.083929    	47.572189   	47.253517   	12.579278   	7.422094    	
455.000000  	  40.904057   	.000000     	.000000     	9.515295    	49.825405   	.097829     	.000000     	.008975     	.144423     	.391934     	1.491056    	.000000     	.000000     	.290078     	2.707652    	.003821     	.000000     	.000259     	.004459     	.011490     	100.887909  	10.508814   	47.115200   	79.362099   	10.946000   	.024700     	.041741     	.026698     	.039711     	.009659     	.007614     	.014946     	.010742     	.024853     	.035569     	.330413     	-150.50755  	-160.02550  	1.158626    	.229219     	6.127045    	-443.47058  	83.116493   	11.856688   	6.422595    	
456.000000  	  41.374187   	.000000     	.070801     	9.744529    	49.620235   	.091574     	.000000     	.018477     	.116246     	.335198     	1.500115    	.000000     	.003025     	.295475     	2.682060    	.003557     	.000000     	.000530     	.003570     	.009774     	101.371254  	10.498106   	47.862202   	80.443199   	10.946000   	.024768     	.047635     	.025355     	.038761     	.009805     	.007429     	.015818     	.010627     	.024747     	.036307     	.328193     	-57.87877   	33.102814   	1.142619    	.229718     	6.369636    	-71.41637   	40.280281   	14.360351   	7.468841    	
457.000000  	  41.252029   	.000000     	.015927     	9.764843    	49.648262   	.090538     	.000000     	.027121     	.114865     	.351448     	1.498054    	.000000     	.000682     	.296560     	2.687822    	.003523     	.000000     	.000779     	.003533     	.010264     	101.265038  	10.501217   	47.839600   	80.432297   	10.946000   	.025109     	.044416     	.026689     	.041059     	.009732     	.007533     	.015995     	.010556     	.025038     	.035494     	.328836     	-140.31053  	150.412109  	1.144246    	.229646     	6.495514    	-1100.11267 	27.470015   	14.655979   	7.045439    	
458.000000  	  41.382160   	.000000     	.012469     	9.569510    	49.807816   	.093394     	.000000     	.012014     	.129212     	.312995     	1.500101    	.000000     	.000533     	.290109     	2.691653    	.003627     	.000000     	.000344     	.003967     	.009125     	101.319565  	10.499460   	47.864101   	80.414200   	10.946000   	.024839     	.050368     	.026404     	.037512     	.010140     	.007397     	.015431     	.010763     	.025355     	.035807     	.328226     	-127.27837  	189.786804  	1.152054    	.229179     	6.245308    	-351.85638  	62.370525   	13.309458   	7.850263    	
459.000000  	  41.194435   	.000000     	.002640     	9.520035    	49.767735   	.093176     	.000000     	.017974     	.123811     	.332879     	1.497600    	.000000     	.000113     	.289441     	2.697239    	.003629     	.000000     	.000517     	.003812     	.009733     	101.052689  	10.502085   	47.847099   	80.412300   	10.946000   	.025024     	.047330     	.026577     	.037280     	.009818     	.007474     	.015809     	.010585     	.025491     	.035888     	.329066     	-406.87958  	897.833984  	1.154609    	.229185     	6.303159    	-179.80711  	41.231865   	13.893301   	7.448790    	
460.000000  	  41.122231   	.000000     	.000000     	9.625075    	49.710812   	.097966     	.003886     	.012577     	.155847     	.340567     	1.495974    	.000000     	.000000     	.292830     	2.695956    	.003818     	.000274     	.000362     	.004802     	.009964     	101.068970  	10.503983   	47.824402   	80.417900   	10.946000   	.024409     	.043419     	.026875     	.036179     	.010063     	.007436     	.014891     	.010792     	.025296     	.035803     	.329098     	-372.67505  	-114.06616  	1.146511    	.229447     	6.018438    	245.852829  	59.762211   	11.233111   	7.288249    	
461.000000  	  55.201565   	.082110     	4.239149    	6.291003    	32.455898   	1.065026    	.089984     	.608319     	.142205     	.080188     	1.905677    	.002132     	.172478     	.181628     	1.670344    	.039393     	.006023     	.016604     	.004158     	.002226     	100.255447  	10.000662   	47.380600   	80.576202   	10.946000   	.023608     	.040562     	.024761     	.039042     	.010405     	.007636     	.015656     	.010671     	.025106     	.035439     	.275642     	43.350414   	1.207588    	1.443135    	.283803     	1.120362    	13.113956   	1.751444    	12.121250   	27.562246   	
462.000000  	  55.427040   	.085189     	4.201400    	6.107435    	32.520840   	1.049330    	.122181     	.583782     	.144022     	.101616     	1.909766    	.002207     	.170612     	.175988     	1.670454    	.038738     	.008162     	.015903     	.004203     	.002816     	100.342850  	9.998850    	47.361698   	80.574402   	10.946000   	.023903     	.044115     	.025591     	.037781     	.009580     	.007442     	.014156     	.010723     	.024699     	.035769     	.275110     	44.891785   	1.221554    	1.463007    	.283226     	1.125243    	9.527970    	1.810282    	11.832955   	22.151846   	
463.000000  	  55.168476   	.130810     	4.349607    	6.318890    	32.721169   	1.078393    	.118353     	.602604     	.152544     	.076570     	1.897307    	.003383     	.176300     	.181741     	1.677606    	.039736     	.007892     	.016386     	.004444     	.002118     	100.717407  	10.006912   	47.369301   	80.543503   	10.946000   	.023835     	.039830     	.024256     	.037466     	.009820     	.007501     	.015166     	.010808     	.024637     	.036415     	.275958     	28.387112   	1.185553    	1.436106    	.282595     	1.108845    	10.204359   	1.774732    	11.223542   	29.553370   	
464.000000  	  55.316765   	.076033     	4.311684    	6.251902    	32.544537   	1.070430    	.114259     	.621530     	.139076     	.092033     	1.904167    	.001968     	.174925     	.179980     	1.670093    	.039479     	.007626     	.016916     	.004055     	.002548     	100.538246  	10.001758   	47.390099   	80.556198   	10.946000   	.023552     	.040932     	.024690     	.037126     	.009693     	.007442     	.014724     	.010689     	.025235     	.035129     	.275358     	46.818455   	1.194861    	1.443202    	.283253     	1.112082    	10.305951   	1.725358    	12.414905   	23.953945   	
465.000000  	  55.308552   	.197664     	4.244469    	6.291500    	32.603203   	1.093013    	.099905     	.617118     	.125203     	.102958     	1.902025    	.005112     	.172030     	.180943     	1.671470    	.040273     	.006661     	.016779     	.003647     	.002848     	100.683586  	10.001789   	47.412998   	80.541496   	10.946000   	.023632     	.039816     	.024557     	.036793     	.009705     	.007514     	.014542     	.010674     	.025125     	.034446     	.275389     	20.117825   	1.204993    	1.437497    	.283064     	1.100252    	11.417949   	1.733250    	13.598530   	21.143200   	
466.000000  	  54.601368   	.063911     	4.220614    	6.262343    	32.918839   	1.097246    	.111403     	.625988     	.139621     	.101220     	1.890432    	.001664     	.172222     	.181326     	1.699090    	.040703     	.007478     	.017136     	.004095     	.002819     	100.142555  	10.016964   	47.543701   	79.671600   	10.946000   	.023898     	.047717     	.025158     	.038123     	.009845     	.007364     	.014580     	.010892     	.025423     	.035188     	.277631     	62.632492   	1.216151    	1.444826    	.281757     	1.094510    	10.456621   	1.732005    	12.445447   	21.907280   	
467.000000  	  54.682144   	.149255     	4.279085    	6.079902    	32.930740   	1.099058    	.118708     	.640639     	.120467     	.089877     	1.890398    	.003880     	.174347     	.175780     	1.697163    	.040709     	.007957     	.017511     	.003528     	.002499     	100.189880  	10.013771   	47.530399   	79.633400   	10.946000   	.023606     	.041721     	.024938     	.037180     	.010366     	.007322     	.015437     	.010786     	.024861     	.035716     	.277377     	26.214531   	1.204181    	1.465897    	.281736     	1.092745    	10.293451   	1.695416    	13.962986   	24.879597   	
468.000000  	  52.110554   	.356349     	5.783620    	3.377393    	16.247164   	19.778316   	1.367210    	1.155389    	.076319     	.019085     	1.883582    	.009686     	.246385     	.102095     	.875489     	.765973     	.095818     	.033019     	.002337     	.000555     	100.271408  	10.014938   	47.517200   	79.598701   	10.946000   	.023799     	.041704     	.024307     	.038502     	.010667     	.007664     	.015440     	.011495     	.027197     	.036913     	.277832     	13.101176   	.976517     	2.025257    	.411100     	.235845     	1.987896    	1.153993    	23.007072   	117.042221  	
469.000000  	  51.534328   	.334548     	5.606367    	3.366208    	16.308340   	19.813646   	1.346771    	1.191870    	.109946     	.052233     	1.877460    	.009166     	.240720     	.102560     	.885724     	.773399     	.095130     	.034331     	.003393     	.001530     	99.664246   	10.023414   	47.503899   	79.573303   	10.946000   	.023840     	.042792     	.025393     	.037739     	.010425     	.007864     	.015601     	.011168     	.025345     	.036384     	.279457     	13.919564   	1.001489    	2.023986    	.410287     	.235649     	2.008484    	1.118926    	15.417490   	42.813370   	
470.000000  	  51.671097   	.294237     	5.794342    	3.445433    	16.176672   	19.744757   	1.311102    	1.166668    	.087948     	.042694     	1.879583    	.008049     	.248413     	.104815     	.877238     	.769539     	.092470     	.033554     	.002710     	.001249     	99.734955   	10.017620   	47.494499   	79.545898   	10.946000   	.023716     	.042422     	.024433     	.040742     	.010402     	.007963     	.015801     	.011406     	.026474     	.037145     	.279028     	15.290200   	.976275     	2.016086    	.411882     	.236105     	2.042923    	1.143108    	19.666100   	53.200668   	
471.000000  	  37.867348   	.009055     	.100031     	9.445539    	51.474041   	.094766     	.028310     	.003257     	.156340     	.346606     	1.410284    	.000254     	.004391     	.294194     	2.857883    	.003781     	.002044     	.000096     	.004932     	.010382     	99.525284   	10.588240   	47.437500   	79.467697   	10.946000   	.023969     	.043767     	.025827     	.037175     	.010229     	.007408     	.016047     	.010776     	.023619     	.035817     	.344821     	384.420715  	24.188353   	1.159264    	.225259     	6.174239    	38.143196   	228.643509  	10.632522   	7.179556    	
"Un   27  CK-3_D2a_(AOI_2)"
472.000000  	  54.832668   	.173668     	4.417842    	6.008536    	32.093826   	1.905067    	.159252     	.665871     	.116837     	.083432     	1.893417    	.004510     	.179793     	.173516     	1.652124    	.070483     	.010662     	.018179     	.003417     	.002317     	100.457001  	10.008419   	37.378201   	76.770500   	10.997000   	.023983     	.044853     	.024773     	.039494     	.009779     	.007350     	.014685     	.010769     	.025153     	.035365     	.276689     	24.245857   	1.178044    	1.480926    	.285511     	.801014     	7.904395    	1.647132    	14.492583   	26.480198   	
473.000000  	  55.132259   	.121869     	4.343583    	5.948539    	32.587265   	1.628270    	.142879     	.630161     	.153117     	.049704     	1.895859    	.003152     	.176037     	.171071     	1.670562    	.059992     	.009526     	.017133     	.004460     	.001375     	100.737640  	10.009167   	37.364899   	76.762199   	10.997000   	.023718     	.042089     	.025421     	.037927     	.009968     	.007266     	.014501     	.010991     	.024304     	.036495     	.275913     	31.424280   	1.196150    	1.484814    	.283097     	.872836     	8.536985    	1.731791    	11.071718   	45.075581   	
474.000000  	  53.401806   	.212159     	5.326064    	4.397616    	22.874687   	11.165200   	.734016     	.968378     	.093682     	.064609     	1.904130    	.005689     	.223822     	.131136     	1.215935    	.426552     	.050746     	.027300     	.002829     	.001853     	99.238220   	9.989992    	37.344002   	76.749298   	10.997000   	.023948     	.043892     	.024895     	.039515     	.010034     	.007550     	.015977     	.011311     	.025656     	.035779     	.276977     	20.237825   	1.039770    	1.754368    	.342095     	.316013     	2.858505    	1.291983    	18.047741   	34.263004   	
475.000000  	  52.424034   	.247356     	5.800524    	3.498399    	17.455242   	18.472555   	1.240075    	1.135006    	.134960     	.024062     	1.884668    	.006687     	.245770     	.105181     	.935502     	.711536     	.086438     	.032262     	.004110     	.000696     	100.432220  	10.012848   	37.330601   	76.744202   	10.997000   	.023635     	.046856     	.023986     	.040917     	.010267     	.007752     	.014755     	.011260     	.025258     	.036900     	.277253     	18.624365   	.974469     	1.999395    	.395274     	.244165     	2.083664    	1.158831    	12.767006   	93.011955   	
476.000000  	  52.258934   	.324821     	5.823081    	3.373264    	16.437637   	19.597715   	1.291541    	1.168739    	.081128     	.056259     	1.884602    	.008809     	.247496     	.101736     	.883716     	.757233     	.090306     	.033324     	.002478     	.001632     	100.413132  	10.011332   	37.309601   	76.729103   	10.997000   	.023493     	.042735     	.024663     	.042360     	.010136     	.007755     	.014356     	.011355     	.025928     	.036233     	.277194     	14.221934   	.974383     	2.049961    	.407907     	.236822     	2.032399    	1.139606    	20.824972   	39.664291   	
477.000000  	  52.843876   	.256245     	5.645452    	3.767873    	18.898640   	16.772001   	1.128675    	1.073784    	.082921     	.054042     	1.889195    	.006889     	.237869     	.112653     	1.007226    	.642439     	.078235     	.030352     	.002511     	.001554     	100.523499  	10.008923   	37.295300   	76.718597   	10.997000   	.024284     	.042286     	.023520     	.040508     	.010456     	.007738     	.016308     	.011172     	.025357     	.035983     	.276842     	16.995905   	.989420     	1.915451    	.379083     	.256533     	2.228725    	1.199269    	20.013100   	40.980247   	
478.000000  	  53.118824   	.249508     	5.384596    	4.244553    	21.176390   	14.391595   	.956754     	1.011914    	.100372     	.024081     	1.886960    	.006665     	.225436     	.126099     	1.121451    	.547758     	.065897     	.028421     	.003020     	.000688     	100.658585  	10.012396   	37.279800   	76.701599   	10.997000   	.023636     	.047333     	.024597     	.039285     	.010401     	.007733     	.015376     	.011146     	.025350     	.036272     	.276774     	18.600426   	1.027897    	1.787303    	.357010     	.277443     	2.425205    	1.246914    	16.762096   	91.392593   	
479.000000  	  52.280704   	.241337     	5.774717    	3.489879    	17.118355   	18.847273   	1.276632    	1.144280    	.114382     	.028161     	1.884222    	.006541     	.245289     	.105188     	.919744     	.727787     	.089209     	.032607     	.003492     	.000816     	100.315720  	10.014894   	37.266499   	76.691002   	10.997000   	.023948     	.042379     	.024812     	.038789     	.010693     	.007745     	.015690     	.011499     	.025674     	.037710     	.277672     	17.856735   	.981563     	1.989633    	.399742     	.241706     	2.068380    	1.161213    	15.029207   	81.324715   	
