"Line Numbers"	"  Si AT%"	"  Ti AT%"	"  Al AT%"	"  Fe AT%"	"  Mg AT%"	"  Ca AT%"	"  Na AT%"	"  Cr AT%"	"  Mn AT%"	"  Ni AT%"	"   O AT%"	"  Si WT%"	"  Ti WT%"	"  Al WT%"	"  Fe WT%"	"  Mg WT%"	"  Ca WT%"	"  Na WT%"	"  Cr WT%"	"  Mn WT%"	"  Ni WT%"	"   O WT%"	"SiO2  Oxide Percents"	"TiO2  Oxide Percents"	"Al2O3 Oxide Percents"	"FeO   Oxide Percents"	"MgO   Oxide Percents"	"CaO   Oxide Percents"	"Na2O  Oxide Percents"	"Cr2O3 Oxide Percents"	"MnO   Oxide Percents"	"NiO   Oxide Percents"	"       O"	"Oxide Totals"	"Si Detection Limits"	"Ti Detection Limits"	"Al Detection Limits"	"Fe Detection Limits"	"Mg Detection Limits"	"Ca Detection Limits"	"Na Detection Limits"	"Cr Detection Limits"	"Mn Detection Limits"	"Ni Detection Limits"	"Si Percent Errors"	"Ti Percent Errors"	"Al Percent Errors"	"Fe Percent Errors"	"Mg Percent Errors"	"Ca Percent Errors"	"Na Percent Errors"	"Cr Percent Errors"	"Mn Percent Errors"	"Ni Percent Errors"	"Si K-RAW"	"Ti K-RAW"	"Al K-RAW"	"Fe K-RAW"	"Mg K-RAW"	"Ca K-RAW"	"Na K-RAW"	"Cr K-RAW"	"Mn K-RAW"	"Ni K-RAW"	"Si ONCNT"	"Ti ONCNT"	"Al ONCNT"	"Fe ONCNT"	"Mg ONCNT"	"Ca ONCNT"	"Na ONCNT"	"Cr ONCNT"	"Mn ONCNT"	"Ni ONCNT"	"Si OFCNT"	"Ti OFCNT"	"Al OFCNT"	"Fe OFCNT"	"Mg OFCNT"	"Ca OFCNT"	"Na OFCNT"	"Cr OFCNT"	"Mn OFCNT"	"Ni OFCNT"	"Si NECNT"	"Ti NECNT"	"Al NECNT"	"Fe NECNT"	"Mg NECNT"	"Ca NECNT"	"Na NECNT"	"Cr NECNT"	"Mn NECNT"	"Ni NECNT"	"Si ONTIM"	"Ti ONTIM"	"Al ONTIM"	"Fe ONTIM"	"Mg ONTIM"	"Ca ONTIM"	"Na ONTIM"	"Cr ONTIM"	"Mn ONTIM"	"Ni ONTIM"	"Si HITIM"	"Ti HITIM"	"Al HITIM"	"Fe HITIM"	"Mg HITIM"	"Ca HITIM"	"Na HITIM"	"Cr HITIM"	"Mn HITIM"	"Ni HITIM"	"Si LOTIM"	"Ti LOTIM"	"Al LOTIM"	"Fe LOTIM"	"Mg LOTIM"	"Ca LOTIM"	"Na LOTIM"	"Cr LOTIM"	"Mn LOTIM"	"Ni LOTIM"	"Si DETIM"	"Ti DETIM"	"Al DETIM"	"Fe DETIM"	"Mg DETIM"	"Ca DETIM"	"Na DETIM"	"Cr DETIM"	"Mn DETIM"	"Ni DETIM"	" BEAMCUR"	"X Stage Coordinates (mm)"	"Y Stage Coordinates (mm)"	"Z Stage Coordinates (mm)"	" RELDIST"	"Si STDCT"	"Ti STDCT"	"Al STDCT"	"Fe STDCT"	"Mg STDCT"	"Ca STDCT"	"Na STDCT"	"Cr STDCT"	"Mn STDCT"	"Ni STDCT"
     197	 19.0043	 .033164	 1.83836	 1.84790	 16.7860	 .288400	 .068761	 .088380	 .033866	 .027658	 59.9832	 25.9596	 .077261	 2.41246	 5.01920	 19.8426	 .562184	 .076884	 .223500	 .090489	 .078974	 46.6773	 55.5368	 .128877	 4.55831	 6.45719	 32.9051	 .786609	 .103638	 .326662	 .116843	 .100496	 .000000	 101.020	 .023518	 .044121	 .025215	 .034692	 .009461	 .007231	 .015114	 .010643	 .025028	 .034909	 .274272	 30.9396	 1.16427	 1.41196	 .279997	 1.32521	 11.3355	 2.82553	 14.4128	 21.8869	 1.28176	 .001182	 .103191	 .084184	 .537519	 .038343	 .008360	 .002995	 .001519	 .000886	 6793.27	 5.41769	 490.878	 268.278	 6343.44	 401.670	 23.1982	 310.397	 42.4574	 64.1807	 83.3609	 3.29986	 48.2773	 7.33858	 20.5036	 46.9631	 11.6421	 143.130	 29.4044	 53.1954	 6709.90	 2.11784	 442.601	 260.939	 6322.93	 354.707	 11.5561	 167.267	 13.0530	 10.9854	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3800	 68.3331	 50.0415	 11.1160	 5476.60	 5234.92	 1791.43	 4289.13	 3099.61	 11763.2	 9250.83	 1382.35	 55848.6	 8595.56	 12397.1
     198	 19.0457	 .148824	 3.29829	 1.08603	 7.55573	 7.32869	 1.09463	 .202402	 .024002	 .016884	 60.1988	 22.0741	 .294174	 3.67247	 2.50286	 7.57823	 12.1213	 1.03848	 .434291	 .054414	 .040905	 39.7469	 47.2244	 .490699	 6.93906	 3.21992	 12.5670	 16.9602	 1.39985	 .634749	 .070262	 .052052	 .000004	 89.5581	 .023397	 .041384	 .024157	 .036304	 .009845	 .007517	 .015228	 .010869	 .026593	 .037407	 .291133	 10.2999	 .877456	 2.06268	 .465224	 .253962	 1.94707	 1.71257	 24.3645	 44.0980	 1.14337	 .004425	 .170383	 .041945	 .196802	 .836321	 .107498	 .005721	 .000911	 .000461	 6076.22	 10.7338	 782.906	 138.038	 2335.45	 7788.42	 159.320	 463.779	 40.8691	 67.3136	 90.8257	 2.80651	 52.1440	 8.02564	 20.4125	 51.9384	 10.7152	 144.280	 33.0396	 61.6004	 5985.40	 7.92728	 730.762	 130.013	 2315.04	 7736.49	 148.604	 319.500	 7.82951	 5.71317	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3875	 68.1400	 50.0228	 11.1160	 5670.60	 5234.85	 1791.41	 4288.95	 3099.58	 11763.3	 9250.62	 1382.39	 55848.7	 8595.40	 12397.2
     199	 18.6898	 .150603	 3.02474	 1.00841	 8.18596	 7.62523	 1.14456	 .201298	 .022968	 .005826	 59.9406	 24.3725	 .334945	 3.78937	 2.61482	 9.23783	 14.1901	 1.22175	 .485976	 .058588	 .015882	 44.5293	 52.1415	 .558708	 7.15994	 3.36396	 15.3191	 19.8548	 1.64689	 .710289	 .075651	 .020210	 .000004	 100.851	 .023932	 .045610	 .024754	 .038615	 .010443	 .007755	 .015912	 .011256	 .025509	 .036756	 .277173	 9.79027	 .867460	 2.02820	 .421079	 .234632	 1.78566	 1.60371	 21.9028	 110.111	 1.26029	 .005033	 .174687	 .043804	 .240073	 .979313	 .126761	 .006394	 .000980	 .000179	 6692.00	 12.4165	 803.204	 144.837	 2847.05	 9114.32	 186.986	 511.428	 38.7784	 61.6435	 94.6344	 3.39970	 54.0151	 9.06600	 22.9821	 55.2765	 11.7471	 154.305	 30.3522	 59.4254	 6597.37	 9.01676	 749.189	 135.771	 2824.07	 9059.04	 175.239	 357.123	 8.42617	 2.21809	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3700	 68.1328	 50.0553	 11.1160	 5703.89	 5234.79	 1791.39	 4288.76	 3099.54	 11763.4	 9250.41	 1382.44	 55848.9	 8595.23	 12397.3
     200	 18.7173	 .191585	 2.96592	 .967396	 8.07802	 7.69274	 1.19002	 .209056	 .025387	 .011847	 59.9507	 24.5332	 .428270	 3.73468	 2.52130	 9.16264	 14.3889	 1.27677	 .507286	 .065088	 .032459	 44.7646	 52.4853	 .714379	 7.05661	 3.24364	 15.1944	 20.1330	 1.72106	 .741436	 .084044	 .041305	 .000004	 101.415	 .023859	 .047549	 .024867	 .039438	 .010518	 .007871	 .015577	 .011209	 .025464	 .036624	 .276045	 8.37417	 .874770	 2.07522	 .423015	 .232975	 1.73838	 1.55141	 19.8176	 54.2008	 1.26998	 .006435	 .172289	 .042237	 .237916	 .993317	 .132403	 .006672	 .001089	 .000366	 6742.26	 15.2220	 793.465	 140.373	 2821.99	 9245.36	 194.294	 525.539	 39.6083	 63.5529	 94.2807	 3.69460	 54.5910	 9.45824	 23.2799	 56.9813	 11.2485	 152.905	 30.2477	 59.0193	 6647.98	 11.5274	 738.874	 130.915	 2798.71	 9188.38	 183.045	 372.634	 9.36057	 4.53360	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3750	 68.1038	 50.0367	 11.1160	 5738.34	 5234.73	 1791.36	 4288.58	 3099.51	 11763.4	 9250.20	 1382.49	 55849.1	 8595.07	 12397.4
     201	 18.7187	 .153960	 2.98172	 .950776	 8.12477	 7.71529	 1.15899	 .216013	 .026467	 .007251	 59.9460	 24.4239	 .342604	 3.73756	 2.46676	 9.17391	 14.3657	 1.23785	 .521792	 .067550	 .019776	 44.5583	 52.2514	 .571483	 7.06206	 3.17348	 15.2131	 20.1006	 1.66859	 .762638	 .087223	 .025166	 .000000	 100.916	 .024001	 .043970	 .025231	 .038434	 .010464	 .007798	 .014549	 .011240	 .026224	 .037173	 .276853	 9.49090	 .876338	 2.09506	 .422681	 .233264	 1.75573	 1.52236	 19.6385	 89.6111	 1.26413	 .005147	 .172434	 .041316	 .238435	 .991441	 .128473	 .006861	 .001130	 .000223	 6712.58	 12.3745	 795.623	 137.032	 2827.90	 9226.67	 187.442	 536.769	 41.7597	 63.5044	 95.2990	 3.15521	 56.1605	 8.97259	 23.0661	 55.8523	 9.82293	 153.561	 32.0465	 60.7425	 6617.28	 9.21929	 739.463	 128.059	 2804.83	 9170.82	 177.619	 383.208	 9.71316	 2.76187	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3550	 68.1111	 50.0019	 11.1160	 5773.90	 5234.67	 1791.34	 4288.39	 3099.47	 11763.5	 9249.99	 1382.54	 55849.2	 8594.91	 12397.5
     202	 18.9938	 .052908	 1.84423	 1.88913	 16.7129	 .290708	 .076325	 .091400	 .041560	 .018869	 59.9882	 26.1335	 .124152	 2.43774	 5.16844	 19.8996	 .570797	 .085961	 .232816	 .111852	 .054269	 47.0200	 55.9089	 .207093	 4.60606	 6.64918	 32.9995	 .798659	 .115874	 .340278	 .144427	 .069059	 .000008	 101.839	 .023573	 .037006	 .024547	 .039036	 .009916	 .007498	 .014274	 .010641	 .023976	 .035462	 .273565	 18.5030	 1.15260	 1.40103	 .280085	 1.32403	 9.97576	 2.73361	 11.5189	 31.8464	 1.29064	 .001901	 .104299	 .086697	 .538435	 .038947	 .009332	 .003121	 .001877	 .000609	 6839.61	 5.72335	 492.936	 277.988	 6356.36	 410.684	 23.2394	 317.320	 43.0756	 62.3702	 83.6311	 2.31894	 45.6795	 9.27580	 22.4315	 50.4347	 10.3371	 142.986	 26.9401	 54.8196	 6755.98	 3.40442	 447.257	 268.712	 6333.93	 360.249	 12.9023	 174.334	 16.1355	 7.55055	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3350	 68.1762	 50.9888	 11.1160	 6762.95	 5234.61	 1791.32	 4288.21	 3099.44	 11763.6	 9249.78	 1382.58	 55849.4	 8594.75	 12397.6
     203	 18.9768	 .042401	 1.82289	 1.85890	 16.8211	 .292820	 .069429	 .089064	 .036923	 .019463	 59.9702	 25.9736	 .098976	 2.39693	 5.05914	 19.9238	 .571938	 .077786	 .225679	 .098853	 .055684	 46.7602	 55.5669	 .165098	 4.52896	 6.50857	 33.0396	 .800256	 .104854	 .329846	 .127642	 .070860	 .000000	 101.243	 .024196	 .042509	 .025231	 .039857	 .009690	 .007543	 .014635	 .010576	 .024281	 .035299	 .274626	 24.3254	 1.16993	 1.41905	 .279696	 1.32422	 10.9934	 2.79290	 12.9875	 30.9304	 1.28231	 .001515	 .102484	 .084849	 .539654	 .039014	 .008457	 .003024	 .001659	 .000625	 6800.36	 5.77156	 487.651	 272.650	 6369.79	 411.888	 22.5935	 310.047	 41.8831	 62.0618	 88.0689	 3.05842	 48.1985	 9.66862	 21.4721	 51.0251	 10.9010	 141.132	 27.6255	 54.3154	 6712.29	 2.71314	 439.453	 262.982	 6348.32	 360.862	 11.6925	 168.916	 14.2576	 7.74640	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3400	 68.1642	 50.9656	 11.1160	 6789.07	 5234.54	 1791.30	 4288.02	 3099.40	 11763.7	 9249.56	 1382.63	 55849.6	 8594.58	 12397.7
     204	 18.9561	 .032979	 1.83459	 1.89556	 16.8048	 .287024	 .084922	 .083708	 .041566	 .025903	 59.9529	 26.0719	 .077359	 2.42408	 5.18408	 20.0015	 .563353	 .095608	 .213142	 .111828	 .074471	 46.9747	 55.7771	 .129040	 4.58025	 6.66930	 33.1686	 .788245	 .128878	 .311523	 .144397	 .094767	 .000004	 101.792	 .024072	 .041456	 .024914	 .038817	 .010215	 .007217	 .014146	 .010765	 .025295	 .034876	 .274101	 29.5081	 1.15980	 1.39809	 .279391	 1.32377	 9.11107	 2.95955	 12.0115	 23.1295	 1.28677	 .001184	 .103607	 .086969	 .541212	 .038434	 .010382	 .002858	 .001877	 .000836	 6822.69	 5.03161	 491.208	 278.723	 6390.51	 402.206	 24.5175	 306.047	 46.1259	 63.3940	 87.1144	 2.91043	 46.9580	 9.17529	 23.8118	 46.7167	 10.1620	 146.416	 29.9935	 53.0327	 6735.57	 2.12118	 444.251	 269.547	 6366.70	 355.489	 14.3555	 159.631	 16.1325	 10.3613	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3400	 68.1832	 50.9633	 11.1160	 6808.20	 5234.48	 1791.28	 4287.83	 3099.37	 11763.8	 9249.35	 1382.68	 55849.8	 8594.42	 12397.8
     205	 18.7641	 .200098	 3.01073	 .946184	 8.07323	 7.57575	 1.17543	 .211663	 .025642	 .023409	 59.9938	 24.3939	 .443652	 3.76020	 2.44591	 9.08253	 14.0546	 1.25084	 .509424	 .065207	 .063614	 44.4315	 52.1872	 .740038	 7.10483	 3.14665	 15.0616	 19.6652	 1.68610	 .744561	 .084198	 .080951	  .00000	 100.501	 .023957	 .043652	 .024983	 .039405	 .009977	 .007905	 .014524	 .011292	 .025717	 .036212	 .277166	 7.92686	 .872544	 2.11246	 .424782	 .236022	 1.74619	 1.55263	 19.9568	 27.8497	 1.26246	 .006667	 .173535	 .040977	 .235991	 .970029	 .129800	 .006700	 .001091	 .000717	 6703.07	 15.0517	 799.080	 136.426	 2797.10	 9029.27	 189.257	 529.093	 40.1722	 66.4792	 94.8343	 3.10898	 55.0241	 9.42571	 20.9379	 57.3375	 9.77862	 154.900	 30.7949	 57.5942	 6608.24	 11.9427	 744.056	 127.001	 2776.16	 8971.93	 179.478	 374.192	 9.37724	 8.88499	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3300	 67.8939	 49.8792	 11.1160	 7930.24	 5234.42	 1791.25	 4287.64	 3099.33	 11763.9	 9249.14	 1382.73	 55849.9	 8594.25	 12397.9
     206	 18.7060	 .148164	 3.05443	 .957048	 8.21389	 7.53960	 1.17484	 .215927	 .024991	 .014112	 59.9510	 24.4390	 .330133	 3.83369	 2.48626	 9.28661	 14.0569	 1.25641	 .522262	 .063865	 .038541	 44.6199	 52.2838	 .550682	 7.24368	 3.19856	 15.4000	 19.6684	 1.69361	 .763324	 .082465	 .049045	 .000000	 100.934	 .023891	 .045704	 .024762	 .037953	 .010525	 .008048	 .015710	 .011126	 .025832	 .036922	 .277096	 9.90683	 .862678	 2.08389	 .420257	 .236146	 1.75558	 1.51500	 20.4285	 46.1643	 1.26329	 .004961	 .176738	 .041647	 .241513	 .969849	 .130556	 .006869	 .001069	 .000434	 6706.58	 12.2929	 811.670	 137.814	 2864.47	 9029.43	 191.999	 534.000	 40.2374	 65.2216	 94.0509	 3.40642	 53.9148	 8.73799	 23.3349	 59.3603	 11.4685	 150.339	 31.0540	 59.8392	 6612.53	 8.88646	 757.755	 129.076	 2841.14	 8970.06	 180.530	 383.661	 9.18345	 5.38243	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3200	 67.8842	 49.8654	 11.1160	 7947.11	 5234.36	 1791.23	 4287.46	 3099.30	 11763.9	 9248.93	 1382.78	 55850.1	 8594.09	 12397.9
     207	 18.6702	 .162959	 3.01026	 .974259	 8.05928	 7.74588	 1.20673	 .218375	 .024311	 .005694	 59.9221	 24.3622	 .362652	 3.77359	 2.52785	 9.10059	 14.4237	 1.28892	 .527534	 .062051	 .015532	 44.5435	 52.1194	 .604925	 7.13014	 3.25208	 15.0915	 20.1816	 1.73743	 .771030	 .080122	 .019765	 .000004	 100.988	 .023861	 .046298	 .024666	 .036475	 .010408	 .007887	 .015197	 .011147	 .025648	 .036628	 .277171	 9.31252	 .869090	 2.05389	 .424552	 .232784	 1.72500	 1.50470	 20.8543	 112.184	 1.26075	 .005449	 .174098	 .042345	 .236268	 .995707	 .133666	 .006939	 .001038	 .000175	 6693.28	 13.2593	 800.062	 139.322	 2802.24	 9266.18	 195.543	 538.688	 39.5824	 61.1748	 94.1711	 3.49962	 53.6584	 8.08365	 22.7799	 57.1630	 10.7064	 151.157	 30.6599	 59.0053	 6599.11	 9.75970	 746.403	 131.239	 2779.46	 9209.02	 184.836	 387.531	 8.92246	 2.16953	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3600	 67.9058	 49.8560	 11.1160	 7970.66	 5234.29	 1791.21	 4287.27	 3099.26	 11764.0	 9248.72	 1382.82	 55850.3	 8593.93	 12398.0
"Un   12  CK-5_D2c_(AOI_3) (TKCS): "	 40	 15	 25	 10
     208	 18.7535	 .195061	 2.99824	 .941350	 8.04331	 7.64187	 1.21113	 .198657	 .029159	 .017010	 59.9707	 24.5842	 .436104	 3.77594	 2.45378	 9.12462	 14.2959	 1.29962	 .482123	 .074770	 .046613	 44.7862	 52.5945	 .727448	 7.13457	 3.15678	 15.1314	 20.0029	 1.75186	 .704659	 .096546	 .059316	 .000011	 101.360	 .023703	 .043976	 .025078	 .035013	 .010722	 .007802	 .015360	 .011389	 .025680	 .035668	 .275844	 8.03815	 .870601	 2.07922	 .424155	 .233875	 1.71865	 1.62255	 17.5501	 37.1061	 1.27264	 .006552	 .174293	 .041105	 .237026	 .986692	 .134895	 .006340	 .001251	 .000525	 6754.25	 14.8918	 802.701	 134.839	 2812.59	 9181.30	 197.495	 511.732	 41.4720	 62.4319	 92.9460	 3.15583	 55.4950	 7.44578	 24.1925	 55.8873	 10.9525	 157.649	 30.7214	 55.9214	 6661.30	 11.7360	 747.206	 127.393	 2788.40	 9125.41	 186.542	 354.084	 10.7507	 6.51045	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3500	 68.7726	 48.3699	 11.1160	 .000000	 5234.23	 1791.19	 4287.07	 3099.23	 11764.1	 9248.49	 1382.88	 55850.5	 8593.76	 12398.1
     209	 18.8171	 .161423	 2.91829	 .981724	 8.10407	 7.64632	 1.16257	 .203641	 .020729	 .005026	 59.9791	 24.6441	 .360555	 3.67174	 2.55657	 9.18476	 14.2906	 1.24632	 .493748	 .053103	 .013760	 44.7496	 52.7225	 .601426	 6.93768	 3.28903	 15.2311	 19.9954	 1.68001	 .721649	 .068569	 .017509	 .000000	 101.265	 .023424	 .046264	 .024415	 .037975	 .010554	 .007858	 .015232	 .011066	 .026303	 .037196	 .275201	 9.34602	 .881134	 2.04974	 .422315	 .233824	 1.75664	 1.57296	 24.6919	 128.435	 1.27626	 .005417	 .169418	 .042822	 .238664	 .986163	 .129324	 .006494	 .000888	 .000155	 6771.12	 13.1996	 778.891	 141.479	 2831.17	 9177.05	 189.623	 511.818	 39.8960	 62.8014	 90.9552	 3.49687	 52.6169	 8.76677	 23.4821	 56.7324	 10.7779	 149.102	 32.2613	 60.8798	 6680.17	 9.70275	 726.274	 132.712	 2807.69	 9120.32	 178.845	 362.717	 7.63476	 1.92166	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3800	 68.8291	 48.3477	 11.1160	 60.7086	 5234.17	 1791.17	 4286.89	 3099.19	 11764.2	 9248.28	 1382.92	 55850.6	 8593.59	 12398.2
     210	 14.3126	 .000769	 .006495	 2.91364	 25.4596	 .021795	 .004311	 .000000	 .037504	 .086006	 57.1573	 19.4175	 .001780	 .008466	 7.85997	 29.8904	 .042196	 .004788	 .000000	 .099526	 .243907	 44.1749	 41.5410	 .002969	 .015996	 10.1118	 49.5673	 .059041	 .006454	 .000000	 .128512	 .310378	 .000004	 101.744	 .024355	 .040667	 .026451	 .039864	 .010056	 .007513	 .015053	 .010651	 .024624	 .035981	 .326294	 1081.64	 148.471	 1.12054	 .228727	 9.42461	 150.520	 -2824.5	 13.0444	 7.92648	 .913457	 .000027	 .000329	 .132552	 .803787	 .002896	 .000518	  .00000	 .001679	 .002744	 4862.29	 2.90470	 45.2967	 420.598	 9478.81	 78.0922	 12.1605	 148.275	 43.1793	 90.8947	 81.1629	 2.85547	 43.8854	 9.79721	 22.8414	 51.3109	 11.4443	 148.410	 28.7527	 56.8676	 4781.13	 .049233	 1.41131	 410.800	 9455.97	 26.7814	 .716195	 -.13530	 14.4265	 34.0271	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.3900	 69.1541	 48.0292	 11.1160	 515.751	 5234.10	 1791.14	 4286.70	 3099.16	 11764.3	 9248.07	 1382.97	 55850.8	 8593.43	 12398.3
