"Line Numbers"	              "SiO2  Oxide Percents"	"TiO2  Oxide Percents"	"Al2O3 Oxide Percents"	"FeO   Oxide Percents"	"MgO   Oxide Percents"	"CaO   Oxide Percents"	"Na2O  Oxide Percents"	"Cr2O3 Oxide Percents"	"MnO   Oxide Percents"	"NiO   Oxide Percents"	"Si Formula Atoms"	"Ti Formula Atoms"	"Al Formula Atoms"	"Fe Formula Atoms"	"Mg Formula Atoms"	"Ca Formula Atoms"	"Na Formula Atoms"	"Cr Formula Atoms"	"Mn Formula Atoms"	"Ni Formula Atoms"	"Oxide Totals"	"Formula Totals"	"X Stage Coordinates (mm)"	"Y Stage Coordinates (mm)"	"Z Stage Coordinates (mm)"	"Si Detection Limits"	"Ti Detection Limits"	"Al Detection Limits"	"Fe Detection Limits"	"Mg Detection Limits"	"Ca Detection Limits"	"Na Detection Limits"	"Cr Detection Limits"	"Mn Detection Limits"	"Ni Detection Limits"	"Si Percent Errors"	"Ti Percent Errors"	"Al Percent Errors"	"Fe Percent Errors"	"Mg Percent Errors"	"Ca Percent Errors"	"Na Percent Errors"	"Cr Percent Errors"	"Mn Percent Errors"	"Ni Percent Errors"	
132.000000  	  53.817432   	.555403     	7.531754    	5.725019    	27.423988   	3.097382    	.821171     	.292555     	.124000     	.077909     	1.876417    	.014563     	.309499     	.166935     	1.425448    	.115709     	.055513     	.008065     	.003662     	.002185     	99.466621   	9.977995    	72.696297   	85.895798   	11.059500   	.024079     	.044587     	.024847     	.035011     	.010030     	.007321     	.015090     	.010901     	.025516     	.035939     	.279019     	9.736147    	.860522     	1.507223    	.310137     	.615362     	2.615351    	3.153473    	13.891959   	28.709314   	
133.000000  	  45.842369   	1.068866    	8.692305    	3.026867    	12.161744   	14.423933   	2.187764    	.483484     	.053347     	.205253     	1.862503    	.032657     	.416218     	.102846     	.736614     	.627883     	.172338     	.015531     	.001836     	.006707     	88.145935   	9.975134    	72.680397   	85.804199   	11.059500   	.022580     	.042311     	.022276     	.036928     	.010690     	.007423     	.015468     	.010701     	.025017     	.034799     	.297459     	6.212068    	.766207     	2.140971    	.476951     	.276704     	1.526827    	2.092930    	29.980383   	11.205261   	
134.000000  	  48.434990   	.449357     	6.177610    	3.160136    	15.034670   	18.976648   	1.541044    	.682283     	.108574     	.057656     	1.859346    	.012972     	.279497     	.101454     	.860417     	.780523     	.114701     	.020708     	.003530     	.001780     	94.622955   	10.034931   	72.675003   	85.774696   	11.059500   	.023640     	.047945     	.024015     	.039508     	.011127     	.007804     	.016498     	.011066     	.024709     	.036288     	.288631     	11.804824   	.938242     	2.108083    	.428011     	.240792     	1.872208    	1.645437    	15.271360   	38.784157   	
135.000000  	  44.332260   	.717410     	7.465641    	2.758961    	12.740973   	20.949606   	1.706541    	.505209     	.087040     	.084807     	1.784178    	.021713     	.354113     	.092860     	.764426     	.903357     	.133164     	.016076     	.002967     	.002745     	91.348457   	10.075598   	72.652496   	85.704597   	11.059500   	.023159     	.048371     	.023356     	.040706     	.011153     	.007872     	.017024     	.011398     	.025468     	.035839     	.301951     	8.449728    	.838080     	2.287017    	.467012     	.228765     	1.779251    	2.095067    	19.202641   	26.383959   	
136.000000  	  50.905491   	.399369     	6.478236    	3.186438    	15.252941   	20.009232   	1.528934    	.716289     	.066761     	.056667     	1.872210    	.011046     	.280804     	.098008     	.836292     	.788471     	.109026     	.020829     	.002080     	.001676     	98.600342   	10.020441   	72.629799   	85.685501   	11.059500   	.023977     	.044543     	.024274     	.038519     	.010310     	.007906     	.016589     	.011336     	.025645     	.035664     	.280981     	12.427146   	.912760     	2.090346    	.423844     	.234304     	1.880669    	1.605295    	24.775888   	38.798893   	
137.000000  	  50.118568   	.209722     	4.468573    	5.639162    	25.227921   	1.054248    	.086459     	.307609     	.134887     	.187961     	1.970310    	.006200     	.207043     	.185402     	1.478535    	.044406     	.006590     	.009561     	.004492     	.005943     	87.435104   	9.918482    	72.676102   	85.730202   	11.059500   	.023385     	.036670     	.025053     	.035393     	.009122     	.007018     	.013355     	.010300     	.025054     	.035303     	.288233     	18.274534   	1.164296    	1.518801    	.322509     	1.110840    	12.185266   	2.914768    	12.685910   	12.294322   	
138.000000  	  50.385944   	.452404     	6.410724    	3.135581    	15.029877   	19.899988   	1.545831    	.702592     	.067718     	.021327     	1.871436    	.012636     	.280627     	.097398     	.832215     	.791924     	.111322     	.020632     	.002130     	.000637     	97.651993   	10.020958   	72.286201   	85.753098   	11.059500   	.023857     	.047614     	.024065     	.039696     	.010513     	.008032     	.015519     	.011338     	.026233     	.036766     	.282495     	11.703949   	.917307     	2.118324    	.427357     	.235081     	1.853911    	1.628691    	24.944836   	104.435516  	
139.000000  	  50.349415   	.492377     	6.485080    	3.334595    	15.178596   	19.758183   	1.554825    	.679772     	.090105     	.064864     	1.865572    	.013720     	.283197     	.103330     	.838424     	.784386     	.111699     	.019914     	.002828     	.001933     	97.987808   	10.025003   	72.295403   	85.783798   	11.059500   	.023589     	.039773     	.024728     	.038852     	.010579     	.007842     	.016119     	.011372     	.025785     	.036163     	.282659     	10.160563   	.915222     	2.040299    	.425504     	.235830     	1.857675    	1.670722    	18.792406   	34.473507   	
140.000000  	  50.294815   	.504779     	6.492262    	3.301844    	15.076135   	19.857960   	1.573529    	.708020     	.081141     	.023589     	1.865164    	.014077     	.283757     	.102404     	.833486     	.789030     	.113141     	.020760     	.002549     	.000704     	97.914063   	10.025070   	72.320602   	85.848801   	11.059500   	.023421     	.040547     	.023978     	.040190     	.010069     	.007877     	.015068     	.011301     	.026265     	.036755     	.282697     	10.061971   	.910619     	2.060353    	.426616     	.235224     	1.830430    	1.616796    	21.058136   	94.491844   	
141.000000  	  50.456123   	.536353     	6.601444    	3.274773    	15.094912   	19.875788   	1.581687    	.696022     	.103223     	.060395     	1.863894    	.014900     	.287410     	.101170     	.831289     	.786678     	.113287     	.020329     	.003230     	.001794     	98.280716   	10.023981   	72.355103   	85.936600   	11.059500   	.023917     	.037404     	.023948     	.037728     	.009619     	.007914     	.014194     	.011331     	.026294     	.036751     	.282594     	9.374036    	.902349     	2.054968    	.426337     	.235268     	1.814918    	1.639727    	16.848923   	37.518642   	
142.000000  	  50.468052   	.521073     	6.564281    	3.288331    	15.023511   	19.851786   	1.538491    	.704011     	.117633     	.079956     	1.866518    	.014492     	.286127     	.101708     	.828327     	.786648     	.110322     	.020586     	.003685     	.002378     	98.157120   	10.020793   	72.385696   	86.015503   	11.059500   	.024094     	.045659     	.024146     	.038807     	.010582     	.007791     	.015427     	.011431     	.025379     	.035692     	.282650     	10.343989   	.906298     	2.057439    	.428114     	.235421     	1.860581    	1.632892    	14.512726   	27.818645   	
143.000000  	  50.059021   	.505392     	6.646172    	3.352115    	14.971206   	19.498528   	1.543215    	.679918     	.101443     	.142634     	1.863883    	.014151     	.291652     	.104381     	.831012     	.777864     	.111408     	.020016     	.003199     	.004271     	97.499634   	10.021835   	72.432098   	86.113701   	11.059500   	.024273     	.046986     	.023929     	.038267     	.010520     	.007930     	.014793     	.011340     	.025734     	.036263     	.284028     	10.714106   	.899184     	2.031780    	.428926     	.237625     	1.848987    	1.668756    	16.812855   	16.261576   	
144.000000  	  50.483109   	.515187     	6.599010    	3.199521    	15.115854   	20.034435   	1.534895    	.712125     	.085798     	.027269     	1.863875    	.014304     	.287148     	.098792     	.831989     	.792525     	.109876     	.020788     	.002683     	.000810     	98.307213   	10.022789   	72.463997   	86.152000   	11.059500   	.023985     	.045345     	.024301     	.038933     	.010076     	.007509     	.015584     	.011473     	.026235     	.037122     	.282590     	10.399055   	.904342     	2.090644    	.426287     	.234271     	1.864319    	1.622293    	19.969378   	82.677689   	
145.000000  	  50.943501   	.527298     	6.464409    	3.330764    	15.014717   	19.874805   	1.608075    	.712196     	.096996     	.020448     	1.874368    	.014590     	.280318     	.102488     	.823564     	.783491     	.114716     	.020718     	.003023     	.000605     	98.593201   	10.017881   	72.551598   	86.252602   	11.059500   	.023929     	.044974     	.024453     	.040661     	.010602     	.007902     	.015193     	.011298     	.025596     	.037954     	.281130     	10.188389   	.915553     	2.054853    	.428264     	.235338     	1.811621    	1.610349    	17.444475   	112.338882  	
146.000000  	  51.060486   	.480742     	6.423941    	3.345052    	15.311818   	19.870470   	1.585214    	.720321     	.089355     	.062701     	1.872270    	.013256     	.277614     	.102577     	.836998     	.780651     	.112700     	.020883     	.002775     	.001849     	98.950104   	10.021574   	72.611298   	86.283096   	11.059500   	.023975     	.044274     	.024752     	.037749     	.009964     	.008057     	.015865     	.011194     	.026738     	.036302     	.280902     	10.814730   	.920866     	2.031395    	.423561     	.235435     	1.835135    	1.590337    	19.544781   	35.758625   	
147.000000  	  53.661457   	.109618     	4.430762    	6.140738    	32.575111   	.826012     	.105091     	.344458     	.142341     	.101242     	1.887095    	.002899     	.183639     	.180599     	1.707778    	.031123     	.007166     	.009577     	.004240     	.002863     	98.436829   	10.016980   	72.610001   	86.321297   	11.059500   	.024014     	.045489     	.025215     	.038020     	.009948     	.007536     	.014757     	.010625     	.025194     	.035409     	.280329     	36.641064   	1.182153    	1.459819    	.282997     	1.301502    	11.049750   	2.712381    	12.145706   	22.027342   	
148.000000  	  53.664162   	.106518     	4.511995    	6.222159    	32.289146   	.835615     	.092432     	.340918     	.147644     	.111232     	1.889488    	.002820     	.187234     	.183217     	1.694848    	.031523     	.006310     	.009491     	.004403     	.003150     	98.321823   	10.012484   	72.469398   	86.221901   	11.059500   	.023474     	.043444     	.024564     	.036477     	.009826     	.007175     	.014724     	.010710     	.023679     	.035460     	.280068     	36.252754   	1.163496    	1.445515    	.284296     	1.279309    	12.280296   	2.748187    	11.207196   	20.166407   	
149.000000  	  53.305233   	.100387     	4.523797    	6.358433    	32.018810   	.841259     	.099192     	.356288     	.139567     	.063809     	1.888034    	.002674     	.188842     	.188345     	1.690673    	.031925     	.006812     	.009978     	.004187     	.001818     	97.806778   	10.013288   	72.390900   	86.113800   	11.059500   	.023541     	.040574     	.024176     	.037998     	.009760     	.007277     	.014504     	.010527     	.024854     	.036050     	.281041     	36.236897   	1.158463    	1.432547    	.285589     	1.277549    	11.464483   	2.624063    	12.229035   	34.928352   	
150.000000  	  53.299503   	.124769     	4.507308    	6.270129    	31.950554   	.825349     	.109240     	.347507     	.084570     	.027808     	1.890877    	.003329     	.188458     	.186029     	1.689790    	.031372     	.007514     	.009747     	.002541     	.000793     	97.546738   	10.010450   	72.341904   	86.005402   	11.059500   	.023764     	.042039     	.024846     	.035471     	.009596     	.007211     	.014522     	.010577     	.026298     	.036848     	.281082     	30.754702   	1.166204    	1.437452    	.285724     	1.290044    	10.594742   	2.685116    	20.277554   	80.511658   	
151.000000  	  53.344387   	.142916     	4.515635    	6.312057    	31.931610   	.817706     	.081348     	.348631     	.118928     	.094301     	1.890375    	.003809     	.188597     	.187066     	1.686920    	.031047     	.005589     	.009768     	.003570     	.002688     	97.707520   	10.009428   	72.308502   	85.920097   	11.059500   	.024222     	.043407     	.025196     	.038821     	.009000     	.007442     	.015674     	.010694     	.024842     	.035711     	.281036     	27.984735   	1.167667    	1.439781    	.285744     	1.305337    	14.313038   	2.695788    	14.115451   	23.755905   	
152.000000  	  53.183868   	.115538     	4.441458    	6.345677    	32.059399   	.817622     	.106364     	.335398     	.162304     	.052845     	1.887617    	.003084     	.185787     	.188355     	1.696304    	.031092     	.007319     	.009412     	.004879     	.001508     	97.620468   	10.015358   	72.275597   	85.830803   	11.059500   	.023961     	.040920     	.025362     	.037008     	.010120     	.007458     	.014724     	.010690     	.024668     	.035904     	.281441     	32.229870   	1.181047    	1.431396    	.285401     	1.306010    	10.927045   	2.780917    	10.636465   	41.800411   	
153.000000  	  53.322098   	.118512     	4.404995    	6.533244    	32.157429   	.828121     	.102061     	.326152     	.132734     	.052369     	1.887052    	.003154     	.183729     	.193362     	1.696572    	.031400     	.007003     	.009126     	.003979     	.001491     	97.977692   	10.016869   	72.242500   	85.744202   	11.059500   	.024232     	.042333     	.025137     	.036105     	.009413     	.007402     	.015327     	.010789     	.024875     	.035793     	.281114     	32.331856   	1.184931    	1.407136    	.284899     	1.293646    	11.614738   	2.861054    	12.798047   	42.047394   	
154.000000  	  52.511292   	.139796     	4.702202    	6.195588    	31.379263   	.809003     	.111365     	.375672     	.156408     	.091067     	1.885135    	.003774     	.198952     	.186010     	1.679372    	.031118     	.007752     	.010663     	.004756     	.002629     	96.471657   	10.010159   	72.180000   	86.178703   	11.059500   	.023771     	.044738     	.024807     	.038593     	.010044     	.007656     	.014514     	.010509     	.024192     	.035173     	.283182     	29.165836   	1.136595    	1.453274    	.288458     	1.321710    	10.427119   	2.512685    	10.826190   	24.224131   	
155.000000  	  52.744732   	.091128     	4.744811    	6.542634    	31.817247   	.785047     	.116752     	.375899     	.139850     	.071938     	1.878202    	.002440     	.199131     	.194841     	1.689041    	.029952     	.008061     	.010583     	.004218     	.002060     	97.430038   	10.018531   	72.170700   	86.205200   	11.059500   	.023611     	.043362     	.025231     	.036542     	.009559     	.007353     	.014857     	.010764     	.025426     	.035900     	.282635     	41.632992   	1.134673    	1.406876    	.286540     	1.334196    	10.184957   	2.546928    	12.426227   	30.975384   	
156.000000  	  52.879959   	.100321     	4.853210    	6.416603    	31.804241   	.794698     	.121784     	.368462     	.124743     	.045557     	1.879409    	.002681     	.203290     	.190722     	1.685115    	.030262     	.008392     	.010354     	.003755     	.001302     	97.509583   	10.015284   	72.185204   	86.194000   	11.059500   	.023952     	.040177     	.024880     	.039855     	.010045     	.007584     	.014344     	.010778     	.025612     	.036351     	.282401     	35.982601   	1.116863    	1.429839    	.286596     	1.333638    	9.630142    	2.590562    	13.857388   	48.898731   	
157.000000  	  52.828693   	.112518     	4.774360    	6.430641    	31.756338   	.801122     	.107217     	.370621     	.120757     	.064714     	1.880661    	.003012     	.200314     	.191452     	1.685332    	.030557     	.007400     	.010432     	.003641     	.001853     	97.366989   	10.014654   	72.169296   	86.186302   	11.059500   	.023669     	.045431     	.024964     	.035223     	.009411     	.007561     	.014895     	.010701     	.024915     	.035837     	.282485     	35.753052   	1.128507    	1.417492    	.286785     	1.326369    	10.940058   	2.567407    	13.955562   	34.262512   	
158.000000  	  52.990608   	.069937     	4.674954    	6.333040    	31.735777   	.811810     	.110193     	.366204     	.130558     	.109345     	1.886144    	.001872     	.196115     	.188518     	1.683990    	.030960     	.007605     	.010306     	.003936     	.003130     	97.332443   	10.012575   	72.174599   	86.191399   	11.059500   	.023630     	.045097     	.025565     	.038718     	.010263     	.007494     	.013894     	.010502     	.025822     	.034998     	.281927     	54.823658   	1.147086    	1.437002    	.286989     	1.313133    	10.237238   	2.563295    	13.385746   	20.255650   	
159.000000  	  40.387829   	.018085     	.000000     	10.013936   	48.951248   	.068709     	.000000     	.000000     	.121026     	.353117     	1.490203    	.000502     	.000000     	.309004     	2.692608    	.002716     	.000000     	.000000     	.003782     	.010479     	99.913940   	10.509295   	72.939003   	86.339302   	11.059500   	.024582     	.044702     	.027516     	.035704     	.009842     	.007528     	.015722     	.010722     	.026068     	.036734     	.332301     	198.606018  	-44.82158   	1.122193    	.231551     	8.253839    	-104.75796  	-278.45639  	14.445043   	7.197892    	
160.000000  	  40.376095   	.000000     	.000000     	10.022177   	48.936905   	.072934     	.007512     	.000000     	.140096     	.322513     	1.490337    	.000000     	.000000     	.309376     	2.692842    	.002884     	.000538     	.000000     	.004380     	.009574     	99.878242   	10.509932   	72.924599   	86.340401   	11.059500   	.025219     	.045331     	.026686     	.039423     	.009903     	.007451     	.015341     	.010748     	.024690     	.036841     	.332565     	-69.59665   	-87.85835   	1.126052    	.231525     	7.770464    	132.047012  	-1650.53564 	12.116719   	7.812627    	
161.000000  	  40.295654   	.000000     	.000000     	9.950965    	49.058510   	.064663     	.019548     	.014937     	.143641     	.308387     	1.487615    	.000000     	.000000     	.307229     	2.699983    	.002558     	.001399     	.000436     	.004492     	.009156     	99.856293   	10.512867   	72.928398   	86.322701   	11.059500   	.024942     	.045649     	.027340     	.035122     	.009691     	.007508     	.014833     	.010454     	.025009     	.037130     	.332797     	-45.26126   	-33.59940   	1.124938    	.231130     	8.690933    	50.542614   	48.881195   	11.969691   	8.178625    	
162.000000  	  40.531078   	.003013     	.000000     	9.887652    	48.932247   	.076693     	.007292     	.000000     	.140961     	.341518     	1.494082    	.000084     	.000000     	.304821     	2.689032    	.003029     	.000521     	.000000     	.004401     	.010125     	99.920456   	10.506094   	72.941803   	86.327797   	11.059500   	.025048     	.045006     	.026395     	.037648     	.009720     	.007285     	.015042     	.010990     	.025451     	.036678     	.331726     	1178.958496 	-269.30307  	1.131649    	.231408     	7.313755    	133.413498  	-77.01500   	12.342183   	7.402697    	
163.000000  	  40.502537   	.000000     	.000000     	10.005018   	48.782124   	.070600     	.000000     	.000000     	.135568     	.333216     	1.494978    	.000000     	.000000     	.308841     	2.684279    	.002792     	.000000     	.000000     	.004238     	.009892     	99.829056   	10.505022   	72.919296   	86.327698   	11.059500   	.024554     	.041945     	.026836     	.037205     	.010451     	.007284     	.015638     	.010668     	.025420     	.036648     	.331545     	-269.25681  	-1531.29932 	1.123953    	.231894     	7.858806    	-95.24931   	-423.56180  	12.769009   	7.559688    	
164.000000  	  54.539982   	.082039     	4.557991    	6.365426    	32.594921   	.823872     	.116840     	.347825     	.151888     	.099683     	1.893816    	.002142     	.186532     	.184848     	1.687279    	.030651     	.007866     	.009549     	.004467     	.002784     	99.680481   	10.009934   	72.824997   	85.586197   	11.059500   	.024335     	.042680     	.024961     	.038474     	.009678     	.007399     	.014474     	.010694     	.024734     	.035014     	.277746     	45.209236   	1.158857    	1.431928    	.282773     	1.297484    	10.008454   	2.700549    	11.298755   	22.127476   	
165.000000  	  54.116264   	.136743     	4.633670    	6.536523    	32.564434   	.802383     	.119262     	.350225     	.163564     	.076046     	1.885220    	.003582     	.190246     	.190434     	1.691189    	.029949     	.008055     	.009646     	.004826     	.002131     	99.499138   	10.015279   	72.828903   	85.592598   	11.059500   	.024190     	.044061     	.025420     	.038385     	.009738     	.007492     	.014845     	.010563     	.024392     	.035567     	.279005     	29.396994   	1.152085    	1.411909    	.283146     	1.322039    	10.003151   	2.665433    	10.474731   	29.103363   	
166.000000  	  54.488491   	.170333     	4.691465    	6.351250    	32.611416   	.832817     	.108407     	.360733     	.135963     	.047388     	1.889407    	.004442     	.191728     	.184181     	1.685795    	.030941     	.007288     	.009890     	.003993     	.001322     	99.798264   	10.008986   	72.840897   	85.596397   	11.059500   	.023615     	.044104     	.024639     	.034408     	.009778     	.007395     	.014205     	.010668     	.025216     	.035847     	.277828     	24.353680   	1.137122    	1.425005    	.282791     	1.289381    	10.513080   	2.619281    	12.662382   	46.424976   	
167.000000  	  54.465984   	.142888     	4.580536    	6.586667    	32.443493   	.828181     	.106762     	.351896     	.116688     	.087464     	1.892312    	.003733     	.187560     	.191381     	1.680387    	.030829     	.007192     	.009666     	.003434     	.002444     	99.710564   	10.008936   	72.842102   	85.583603   	11.059500   	.024367     	.038663     	.025608     	.035891     	.009564     	.007468     	.015196     	.010662     	.025966     	.034395     	.278072     	25.796299   	1.161260    	1.400846    	.283740     	1.296224    	11.124200   	2.670478    	14.892113   	24.668821   	
168.000000  	  54.358471   	.100293     	4.689087    	6.533167    	32.598167   	.809174     	.098141     	.372406     	.146593     	.100647     	1.887154    	.002618     	.191860     	.189683     	1.687127    	.030099     	.006606     	.010222     	.004311     	.002810     	99.806152   	10.012489   	72.834297   	85.581100   	11.059500   	.024033     	.045731     	.024497     	.036660     	.009587     	.007492     	.015317     	.010575     	.025623     	.036053     	.278313     	39.857124   	1.136580    	1.408374    	.282965     	1.315389    	11.997308   	2.539408    	11.986563   	22.516575   	
169.000000  	  40.167294   	.030135     	.000000     	9.804678    	48.839268   	.070760     	.000000     	.000000     	.123211     	.318890     	1.489286    	.000840     	.000000     	.304021     	2.699536    	.002811     	.000000     	.000000     	.003869     	.009509     	99.354233   	10.509872   	72.393600   	85.524803   	11.059500   	.024520     	.039826     	.026674     	.037233     	.009486     	.007573     	.015606     	.010664     	.024972     	.037199     	.333141     	108.627266  	-263.89761  	1.136287    	.231558     	8.078304    	-5853.53418 	-113.91968  	13.722093   	7.950393    	
170.000000  	  40.075806   	.000000     	.034044     	9.966041    	48.869415   	.073917     	.010098     	.002589     	.132220     	.335562     	1.485444    	.000000     	.001487     	.308931     	2.700384    	.002935     	.000726     	.000076     	.004151     	.010003     	99.499695   	10.514137   	72.384300   	85.518799   	11.059500   	.024665     	.042705     	.026283     	.038326     	.009730     	.007443     	.014694     	.010620     	.025418     	.036091     	.333839     	.000000     	69.941750   	1.128477    	.231767     	7.674314    	94.849174   	283.216705  	13.060990   	7.427843    	
"Un   21  CK-2_D1c_(AOI_4)"
171.000000  	  51.944710   	.480759     	6.886321    	3.167564    	15.114296   	19.936893   	1.669664    	.724164     	.077678     	.052703     	1.878488    	.013074     	.293502     	.095798     	.814834     	.772485     	.117071     	.020706     	.002379     	.001533     	100.054749  	10.009871   	71.584801   	84.294899   	11.042500   	.024010     	.043568     	.024122     	.037424     	.010378     	.007854     	.015895     	.011306     	.026696     	.036487     	.278354     	10.737482   	.881099     	2.092026    	.426305     	.234982     	1.781021    	1.591548    	22.258156   	42.555828   	
172.000000  	  51.929409   	.589329     	6.831158    	3.256108    	15.123592   	19.997746   	1.659117    	.738353     	.081281     	.056345     	1.875664    	.016008     	.290799     	.098357     	.814350     	.773906     	.116190     	.021086     	.002487     	.001637     	100.262436  	10.010482   	71.544998   	84.269501   	11.042500   	.023693     	.043568     	.024060     	.036881     	.010257     	.007518     	.015553     	.011189     	.025809     	.036884     	.278326     	9.296455    	.885088     	2.056806    	.426335     	.234491     	1.784218    	1.561908    	20.707417   	40.281460   	
173.000000  	  51.827110   	.474755     	6.892838    	3.104179    	15.077860   	19.922789   	1.724715    	.736450     	.081305     	.016818     	1.877778    	.012936     	.294335     	.094059     	.814407     	.773397     	.121159     	.021097     	.002495     	.000490     	99.858818   	10.012151   	71.578102   	84.234299   	11.042500   	.023483     	.047353     	.024428     	.037767     	.010487     	.007772     	.015965     	.011375     	.025922     	.037417     	.278549     	11.263688   	.882100     	2.118581    	.426929     	.235078     	1.749534    	1.576741    	20.780977   	134.470215  	
174.000000  	  .028776     	.046248     	56.265759   	11.436991   	20.457373   	.001330     	.012116     	9.455872    	.113228     	.391252     	.001141     	.001379     	2.629784    	.379311     	1.209438    	.000057     	.000932     	.296486     	.003803     	.012479     	98.208939   	10.534810   	71.236298   	84.364700   	11.042500   	.028349     	.045912     	.029290     	.039417     	.011596     	.007437     	.014977     	.010978     	.025714     	.037085     	100.194389  	81.967163   	.298867     	1.043433    	.366385     	369.988251  	81.043587   	.325214     	15.150817   	6.613861    	
175.000000  	  .000000     	.060692     	55.952251   	11.504597   	20.572180   	.000000     	.000500     	9.474511    	.091031     	.296574     	.000000     	.001815     	2.622896    	.382687     	1.219837    	.000000     	.000039     	.297952     	.003067     	.009487     	97.952347   	10.537781   	71.203201   	84.390503   	11.042500   	.028415     	.042546     	.028504     	.036350     	.012089     	.007606     	.015616     	.010928     	.025638     	.037753     	-191.62753  	59.284744   	.299649     	1.037264    	.365538     	-112.18829  	1986.596802 	.324762     	18.486240   	8.565596    	
176.000000  	  .009774     	.017338     	56.097736   	11.750138   	20.440060   	.001205     	.000000     	9.402062    	.084040     	.371583     	.000388     	.000518     	2.626422    	.390365     	1.210485    	.000051     	.000000     	.295303     	.002828     	.011872     	98.173935   	10.538231   	71.196503   	84.358597   	11.042500   	.028609     	.046192     	.028475     	.038716     	.011548     	.007592     	.016437     	.010881     	.026126     	.037485     	296.031097  	213.435577  	.299256     	1.028107    	.366787     	416.746674  	-219.74648  	.325866     	20.245428   	6.974017    	
177.000000  	  50.353382   	.638892     	6.814677    	3.179037    	14.960187   	19.687412   	1.704698    	.765395     	.073195     	.026353     	1.860193    	.017749     	.296709     	.098218     	.823912     	.779262     	.122104     	.022356     	.002290     	.000783     	98.203232   	10.023576   	70.841499   	85.037003   	11.042500   	.024614     	.046332     	.024659     	.044213     	.010984     	.007939     	.015714     	.010939     	.026018     	.037066     	.283255     	9.003367    	.889602     	2.135684    	.429283     	.236470     	1.759310    	1.507134    	23.010521   	85.388557   	
178.000000  	  50.482311   	.452774     	6.742509    	3.366930    	14.995744   	19.771921   	1.693271    	.740082     	.065102     	.044072     	1.863610    	.012570     	.293355     	.103948     	.825274     	.782042     	.121198     	.021601     	.002036     	.001308     	98.354713   	10.026941   	70.838303   	84.992401   	11.042500   	.024242     	.046329     	.024448     	.035179     	.010309     	.007708     	.015670     	.011223     	.026470     	.036472     	.282758     	11.542514   	.894167     	2.008922    	.428456     	.235884     	1.766209    	1.561168    	26.104870   	50.670277   	
179.000000  	  50.638172   	.372349     	6.878088    	3.117089    	14.879460   	19.846329   	1.611957    	.750686     	.102402     	.031356     	1.868410    	.010332     	.299101     	.096185     	.818457     	.784584     	.115319     	.021900     	.003200     	.000930     	98.227890   	10.018417   	70.877899   	84.989304   	11.042500   	.024348     	.050224     	.024520     	.036554     	.010652     	.007829     	.015413     	.011386     	.026127     	.037104     	.282264     	13.993854   	.883793     	2.105405    	.429980     	.235529     	1.810516    	1.555565    	16.883184   	71.997421   	
180.000000  	  50.806938   	.499534     	6.586423    	3.212312    	15.014782   	20.020439   	1.500450    	.748129     	.076797     	.036806     	1.870580    	.013831     	.285798     	.098909     	.824113     	.789754     	.107109     	.021778     	.002395     	.001090     	98.502609   	10.015356   	71.133499   	84.702698   	11.042500   	.024362     	.045675     	.025084     	.039958     	.010270     	.007975     	.015344     	.011305     	.026865     	.037223     	.281675     	10.667900   	.908805     	2.092663    	.427817     	.234505     	1.884860    	1.554371    	22.624508   	61.676689   	
181.000000  	  8.859800    	.522930     	46.791862   	10.223374   	20.496210   	2.008355    	.632898     	8.315691    	.096667     	.401687     	.346616     	.015385     	2.157501    	.334490     	1.195397    	.084184     	.048008     	.257220     	.003203     	.012639     	98.349464   	10.454643   	71.097099   	84.686699   	11.042500   	.026959     	.042032     	.028437     	.040043     	.011539     	.007668     	.016517     	.011014     	.025887     	.036442     	.787965     	9.788358    	.328329     	1.108840    	.366704     	.770258     	3.214968    	.349825     	17.634001   	6.384587    	
182.000000  	  40.877625   	.033149     	.002268     	9.940968    	48.986435   	.066050     	.007414     	.000918     	.125440     	.333905     	1.499136    	.000914     	.000098     	.304894     	2.678215    	.002595     	.000527     	.000027     	.003897     	.009849     	100.374176  	10.500153   	71.272903   	83.543098   	11.042500   	.024573     	.040195     	.026295     	.039327     	.009580     	.007501     	.014841     	.010672     	.025313     	.037062     	.330003     	99.999268   	1033.739868 	1.130802    	.231312     	8.523158    	129.554672  	801.589294  	13.650227   	7.611613    	
183.000000  	  40.387665   	.000000     	.000000     	9.922147    	49.143593   	.075634     	.007031     	.000000     	.151984     	.393091     	1.487863    	.000000     	.000000     	.305692     	2.698955    	.002985     	.000502     	.000000     	.004743     	.011647     	100.081146  	10.512388   	71.279503   	83.578102   	11.042500   	.025004     	.044653     	.026621     	.036325     	.009547     	.007286     	.015360     	.010748     	.024475     	.034965     	.332359     	-73.33271   	-151.40112  	1.127608    	.230896     	7.402827    	141.109543  	-96.82032   	11.194546   	6.325835    	
184.000000  	  41.371780   	.000000     	.000000     	9.782257    	48.309784   	.071134     	.004222     	.014031     	.162684     	.298216     	1.518988    	.000000     	.000000     	.300368     	2.644232    	.002798     	.000301     	.000407     	.005059     	.008806     	100.014099  	10.480959   	72.215103   	84.470100   	11.042500   	.024562     	.044662     	.026537     	.037635     	.009635     	.007565     	.015319     	.010676     	.025294     	.037339     	.327468     	-112.24891  	-396.48386  	1.137782    	.232776     	8.034041    	232.837509  	53.076462   	10.811303   	8.463467    	
